L,A,B
63,171,164
66,173,165
63,171,164
62,171,163
60,170,161
60,170,161
60,170,161
59,170,161
58,169,161
56,168,160
55,168,160
55,168,160
55,168,160
56,168,160
58,169,161
58,169,161
60,170,163
61,171,163
63,171,164
66,172,166
66,173,167
67,174,166
69,174,167
70,174,168
70,174,168
70,175,168
70,175,168
70,175,168
71,175,168
71,175,168
67,173,165
66,172,165
65,171,164
63,170,163
61,171,162
61,170,162
58,169,161
56,168,160
54,168,159
54,168,159
54,167,159
53,167,158
51,166,158
51,166,158
51,165,158
51,166,158
53,167,158
54,167,159
54,168,159
56,169,161
58,170,162
60,170,163
62,171,164
65,172,166
66,172,166
67,173,166
69,174,167
70,174,168
70,174,168
71,174,168
71,174,168
71,174,168
70,174,168
70,174,168
70,174,167
68,174,166
66,173,165
65,173,165
65,173,165
71,175,167
70,174,167
70,174,167
69,173,166
67,173,165
65,172,164
62,171,163
61,170,162
58,168,161
55,168,159
54,167,159
52,167,159
51,165,158
50,165,157
50,165,157
50,165,157
51,166,158
51,166,158
51,166,158
51,165,158
51,166,158
53,167,158
54,167,159
54,168,159
56,169,161
58,170,161
60,170,163
62,171,164
65,172,166
66,172,166
67,174,166
69,174,167
70,174,168
71,174,168
71,174,168
71,174,168
70,174,168
70,174,168
70,174,167
68,174,165
66,173,165
63,171,164
61,171,163
60,170,162
60,170,162
59,169,163
59,169,163
59,169,163
59,170,163
71,175,168
71,175,168
71,175,168
71,175,168
71,175,167
70,174,167
69,174,166
67,173,165
65,172,164
62,171,164
60,171,163
58,168,161
56,168,160
54,167,159
54,167,159
52,167,159
51,165,158
50,165,157
50,165,157
50,165,157
51,166,158
51,166,158
51,166,158
51,165,158
51,166,158
53,167,158
54,167,159
55,169,160
57,169,161
58,170,161
61,171,163
63,172,164
66,173,166
67,174,166
70,174,168
71,175,168
73,176,169
74,176,169
74,176,169
73,176,169
71,174,168
70,174,167
69,173,166
67,172,165
64,172,164
61,171,163
60,170,162
59,169,162
58,169,162
56,168,161
56,167,161
55,168,161
56,168,161
56,168,161
57,169,161
59,169,163
60,170,162
70,174,168
70,174,168
71,175,168
71,175,168
71,175,168
71,175,168
71,175,168
70,175,167
69,174,166
