B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.6101155425406626,11.770156284813954,90.12270426838973,1.0149961846827016,1.0602144005536707,7.994992972203562,2.0,12.0,90.0,2.0,12.0,90.0
