B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.2398064742018653,11.939395868478849,112.97571378553013,0.8731504520834981,0.7801043684945789,4.163922458752006,1.0,12.0,114.0,1.0,12.0,115.0
