B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.6134258522455995,12.040264824776395,109.27354616927141,1.01431781106,1.0995471119666644,10.530859656266902,1.0,12.0,113.0,1.0,12.0,115.0
