B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.8522137696151765,16.217939332208676,152.69783874972148,0.961951687074749,0.6816366435939066,6.12035666449543,1.0,16.0,154.0,0.0,16.0,153.0
