B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.2029156189324253,14.920329757774454,140.96591017601935,0.9696077528245454,0.7592395262722147,5.684310476502935,2.0,15.0,141.0,2.0,15.0,136.0
