B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.1607091701944805,14.179075023076678,133.73648024954642,1.0205985732206606,0.606142795361001,5.608586513413512,2.0,14.0,135.0,3.0,14.0,135.0
