B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.7904637616577013,18.426902632332812,161.1092402202629,0.8347255293899608,1.2991101670373577,8.97672110285648,1.0,19.0,163.0,0.0,19.0,165.0
