B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.242798484896712,13.177547187828246,117.35773625744024,0.8562286422535612,0.9478985406213765,7.372031093492801,1.0,13.0,119.0,1.0,14.0,124.0
