B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.756628576885126,14.553171849635548,138.52818537734348,0.9213601069845282,0.7647086360013459,7.421933260506566,2.0,15.0,141.0,2.0,15.0,141.0
