B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
3.9895916223700545,6.866600884871248,29.1752554349556,1.20638311215116,1.1128106200422971,3.0489337575670676,4.0,7.0,29.0,3.0,7.0,27.0
