B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
10.824680905242385,24.70321800299201,62.849380908425374,2.9233172517418278,2.097241363073234,2.9901441876832004,10.0,24.0,62.0,10.0,24.0,60.0
