B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
9.532386924276665,17.295890759779738,46.134799630773145,2.2931437560108923,1.62405483175475,2.4064897955525733,9.0,17.0,46.0,9.0,16.0,45.0
