contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
180.7966037161135,175.53005381256997,4.185627982536299,3.795918367346938,0.5005048386516449,0.5693830081441814,0.20119935137056078,0.20589298867571276,0.8920441668066792,0.8951948985245121
