contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
178.36755000507665,178.93633871459036,3.1170169560361463,3.112397197685045,0.7770918892979746,0.7798756212502252,0.298971672023688,0.3008122152553605,0.8757790557211637,0.8753773623716314
