contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
192.06239212102747,192.96532642907914,3.1968220123870443,3.184942633769927,0.7804781767323896,0.7874549642797138,0.28667458934926343,0.29181639167701506,0.8771680209817905,0.8765718409211352
