contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
172.52015433038886,173.14166412833788,3.3606457508376506,3.375190374657326,0.6687053258185136,0.6682890192167407,0.2202396717228728,0.2202227646059566,0.8920328711429308,0.8916373327818482
