B,G,R
4,8,45
5,9,47
5,9,47
5,9,46
5,9,46
5,9,45
6,9,46
6,10,46
6,9,46
5,9,46
5,9,47
5,9,46
4,8,46
4,8,46
4,8,46
4,8,45
4,8,43
4,8,43
4,8,43
4,8,43
4,8,43
4,8,45
4,8,45
4,8,45
3,8,45
4,8,46
4,8,46
4,8,46
4,8,46
4,8,47
5,9,47
5,9,47
5,9,47
5,9,47
5,9,47
5,8,47
4,8,46
4,8,46
5,8,45
5,8,45
6,9,46
6,9,46
6,9,46
6,9,46
6,9,47
5,9,46
5,9,46
5,8,46
5,9,46
5,8,45
5,8,43
5,8,43
5,8,43
4,8,43
4,8,43
4,8,43
4,8,43
4,8,43
3,8,43
4,8,43
4,8,43
4,8,43
4,8,43
4,8,43
4,8,45
4,8,47
5,9,47
5,9,47
5,8,47
5,9,46
5,9,46
5,9,47
5,9,47
5,9,47
5,9,47
5,9,47
5,9,47
5,9,47
5,9,47
5,8,47
4,8,46
4,8,45
5,8,45
5,8,45
6,8,46
6,9,46
6,9,46
6,9,47
6,9,47
6,10,48
6,10,48
6,10,49
6,11,48
6,10,47
5,9,45
5,8,43
5,8,43
5,8,43
5,8,43
4,8,43
4,8,43
4,8,43
4,8,43
4,8,43
4,8,43
4,9,43
4,8,43
4,8,43
4,8,43
4,8,45
5,8,45
5,8,46
5,8,46
5,8,45
5,8,44
4,8,45
4,8,46
4,8,46
3,8,42
3,8,42
4,8,43
4,8,43
5,9,45
5,9,45
6,9,46
6,9,46
6,9,46
6,9,46
5,9,46
6,9,47
6,9,47
6,9,47
5,8,47
4,8,47
4,8,46
5,8,46
5,8,46
6,8,46
6,9,47
6,9,48
5,9,48
6,9,49
6,10,50
6,11,50
6,11,50
6,11,50
6,11,50
6,10,49
5,9,48
6,9,47
6,8,45
6,8,44
5,8,44
4,9,43
4,9,43
4,9,43
4,9,43
4,8,43
4,8,43
4,8,43
4,8,43
4,8,43
5,8,43
6,8,43
6,8,43
6,8,43
5,8,43
5,8,43
5,8,43
5,8,43
4,8,43
4,8,43
4,8,46
5,8,46
5,8,48
3,8,41
3,8,41
3,8,41
3,8,42
4,8,42
4,8,43
4,9,43
5,9,44
5,9,45
5,9,45
5,9,46
6,9,46
5,9,46
5,9,46
6,9,47
6,9,47
5,8,47
5,8,47
5,8,47
4,8,47
4,8,47
5,8,49
5,8,49
5,9,49
5,9,49
5,9,50
5,9,51
5,10,52
5,10,55
6,11,55
