B,G,R
2,12,101
0,12,106
0,12,106
0,13,106
1,13,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,104
3,13,103
3,13,102
3,13,102
3,13,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,101
2,12,102
2,12,105
2,13,105
2,13,105
2,13,105
0,12,108
0,12,108
0,12,108
0,12,106
0,12,106
0,12,106
0,12,106
0,13,106
1,13,106
1,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,104
3,13,103
3,13,103
3,13,102
3,13,101
3,13,101
2,13,101
2,13,101
2,13,101
2,12,101
2,12,101
2,12,101
2,12,101
2,11,101
2,12,101
2,12,102
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
1,12,105
2,13,111
2,13,111
1,12,110
0,12,109
0,12,108
0,12,108
0,12,108
0,12,108
0,12,107
0,12,106
0,12,106
0,12,106
0,12,106
0,12,106
1,13,106
1,13,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
3,13,104
3,13,104
3,13,103
3,13,103
2,13,103
2,13,102
2,13,102
2,13,102
2,13,102
2,12,101
2,12,101
1,12,101
1,12,101
1,12,101
2,12,102
2,12,102
2,13,103
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
1,12,104
1,12,104
1,13,105
2,13,105
2,13,105
2,13,106
2,13,111
2,13,111
1,13,110
2,13,111
2,13,111
1,13,110
1,13,110
1,12,109
0,12,108
0,12,108
0,12,108
0,12,108
0,12,108
0,12,108
0,12,106
0,12,106
0,12,106
0,12,106
0,12,106
0,12,106
1,13,106
1,13,105
2,13,105
2,13,105
2,13,105
3,13,105
3,13,105
3,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,13,103
2,13,102
2,13,102
2,12,102
1,12,101
1,12,101
1,11,101
2,12,102
2,12,102
2,12,102
2,13,103
2,13,103
2,13,103
2,12,103
2,12,103
1,12,103
1,12,103
2,13,104
