Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1512,10304,6409,7086,13794,18070
1073,10287,5466,7097,14362,18253
1290,10191,5698,7131,13894,18042
1608,10162,5173,6696,13857,18500
1532,10296,5776,5970,14199,18097
1628,10205,5609,6931,13688,17636
1402,10418,5339,6721,14259,18880
1401,10152,5690,7250,13928,18184
1353,10196,5479,7345,13764,18090
1250,9005,6064,7048,13876,17985
1321,10312,5578,7172,13862,17988
1405,10614,5222,6597,17552,18901
1488,10135,5608,7121,13952,18077
1485,10423,5736,6976,13888,17953
1069,9785,5165,6769,14281,18524
598,10322,5544,7195,13830,18229
1119,9887,5239,7209,13696,18683
2012,10446,5672,7197,14173,18292
922,10281,5528,6889,14244,18640
1267,9888,6721,6313,14068,18565
1059,10342,5052,7471,13776,18620
1146,9875,5228,6790,14215,18173
1213,9812,5122,7365,14042,18367
1535,10427,5768,7226,14152,22795
1546,10048,4607,6648,13924,18314
1354,10102,5374,7000,13823,18332
1541,10650,5173,6753,13983,18449
1308,10084,5558,6870,13691,18072
1288,9768,5246,6264,14296,18352
1535,9964,5258,6751,14396,18590
1279,9727,5696,7844,13585,18480
2152,10797,5572,6844,13665,18287
1294,10089,5333,6858,14169,18438
748,10139,5443,7181,14075,18239
1716,10577,5738,6945,14132,18965
1493,10299,5726,6985,14039,18133
1154,9979,5374,6695,13376,18546
1475,10110,5578,6976,14271,18949
1373,10286,5329,6811,11852,18904
2422,10260,5700,7194,13928,18536
1535,10141,5207,6636,13784,18519
1116,9872,5450,6283,14167,18616
1590,10374,5334,7520,13764,18311
0,9851,5528,7088,13920,17878
1535,10597,5741,7041,13570,18077
1191,7856,5631,6155,14438,18303
1709,10500,5904,7225,14000,18263
1510,10457,5716,7138,14048,18085
1277,10314,5712,6796,13969,17985
1315,8680,5331,6881,13528,17702
1604,10350,6029,6959,13990,18073
1719,10333,5844,6533,13731,18350
1526,10042,5955,6924,13718,15558
947,10577,6311,7016,13823,18292
1387,10103,5660,6807,14193,18300
1813,10245,5186,6904,14153,18266
1768,10263,5511,7423,13942,18210
1898,10042,5056,6945,13781,18289
1392,9912,5344,6903,13788,18006
1888,10295,5345,7018,14240,18251
3627,9764,5478,7038,13675,17289
1657,10278,5035,6658,14144,18922
400,10444,2863,7498,13893,18170
1628,9945,5716,6927,13407,18118
1157,11185,5220,7542,14599,18597
1449,9824,5473,6867,13873,18444
1476,14209,5598,7110,14079,18173
1333,9975,5291,6720,13020,18768
1433,10170,4652,6758,13252,18403
1696,10180,5608,7180,13711,18044
1060,10134,5897,5683,14017,18380
1422,10060,5192,6804,13985,18377
1417,10344,6389,6997,13261,18386
1636,10061,5375,7127,13823,18070
1496,10365,5480,7011,13978,18207
1069,11016,5894,7056,13886,18736
1624,10385,5369,6970,14486,17948
1618,10446,5646,7020,14152,19069
1754,10560,3876,7002,13821,19522
1464,10196,5758,6695,13541,18357
1440,10401,5631,6964,14115,18373
1856,10408,5530,6956,13880,17987
1322,9833,5394,6050,13740,18237
1672,10410,5536,7235,14100,18045
1252,10156,5266,6802,14228,18251
1053,10530,5174,7845,13823,18287
1140,10019,5410,5880,14484,18269
1235,10088,5398,6909,14613,18396
1353,9899,5405,7032,13915,18248
1582,9928,5349,6784,14091,17278
1070,9227,5215,6670,13857,18660
1491,10271,5768,6808,14288,17927
1164,10313,5144,6661,13910,18391
1345,10125,5216,6606,13872,18159
1493,8888,5408,6728,13823,18242
1390,10152,5432,6742,12817,18292
1082,9967,5477,5964,13942,18099
842,10074,5583,7082,13776,18181
980,10203,5260,7042,16054,18235
1374,9838,4991,6608,13180,18228
1385,10075,6090,6840,13979,18252
1184,11006,5311,6630,14077,18848
1372,10751,5804,7298,13893,18617
1258,9864,5568,6985,14041,18214
1474,10150,5618,6903,13941,17968
1472,10294,5263,6805,13952,18109
1811,10758,5320,6898,13804,18042
1484,7778,5880,7635,13897,18148
1219,9671,5252,6351,13923,18234
1472,10150,5270,7240,14221,18334
1456,10121,5834,6782,13789,18164
1128,9920,5467,6370,14453,18448
1396,10053,5356,7021,14262,18275
1113,11084,5622,6764,13924,18532
1895,9992,5370,7028,13817,18018
2008,10432,5581,7019,14110,18188
1353,10093,5183,6841,13741,18218
1315,10392,5150,7006,14074,18007
1320,10090,5223,7420,13658,18209
1143,9649,5165,6655,14072,18305
1146,9825,6279,7455,13877,18530
2176,10607,5016,6776,13780,18175
1535,10203,5631,7034,15105,18172
1507,10345,3583,6790,14128,18200
1055,10242,5440,6744,13266,18356
1972,10050,5271,6800,13651,18171
1386,10106,5314,7570,13760,18221
1932,9819,5334,7004,13880,17310
1735,10199,5630,7139,13701,17962
1293,10018,5631,6511,12886,18147
1509,10145,5374,6920,13888,18146
1330,10333,5596,7184,14011,17999
1640,10508,4458,6929,13907,17919
1527,10244,5493,6968,14058,18165
1528,9321,5259,6719,14148,17740
1446,10294,5574,7084,14678,18190
363,9679,5408,7058,13751,18269
1308,10116,5347,6825,14459,18327
1543,10149,5745,7201,13889,18525
960,10499,4983,8130,13900,18541
1378,10176,5204,6900,14234,18631
1243,9760,4930,6689,13967,18579
1142,10025,5240,6783,13601,18458
1699,10677,5670,7176,14341,19517
1462,10478,5152,6501,14069,18711
1522,10560,5652,7077,14173,18943
1406,9758,5205,6051,14365,18283
1533,10298,5746,6744,13640,18207
1456,9437,5038,7246,13667,18610
1494,10022,5691,7293,14562,18236
1654,10631,5387,6920,13840,18742
1559,10191,5579,6820,14559,18285
1106,10664,5296,6516,13806,18188
1113,9838,5456,6692,14298,18019
1300,10651,5676,7132,14096,18316
1463,10161,5460,7312,14235,18437
1279,10271,5672,6002,14160,17954
1218,11430,5462,6896,14110,18160
1674,10353,5608,7018,14075,18341
622,10416,5435,7129,13839,18482
1572,10247,5528,6934,14265,18308
1706,11282,5521,6970,14115,18204
1358,10097,5430,6750,13825,18114
1434,10202,5371,7330,14034,18215
1535,10560,5740,6606,14024,18335
1400,9968,5363,7265,14009,18548
1666,9803,5184,6991,13673,18052
1463,10315,5611,7300,14050,18846
1350,10026,5343,7360,13586,18363
944,9908,5198,6952,13823,18576
1216,9708,5164,6550,13509,17968
1535,8971,5168,6404,13547,18500
1331,10059,5311,7020,13978,18600
1387,9817,4994,6693,13764,17792
372,10034,5218,6901,14026,18597
1282,10532,5388,6813,13903,18180
1583,10141,5318,7099,13833,18000
1377,9756,5663,7236,13952,18014
1240,10523,5495,7009,13818,18288
1910,10188,5608,7031,14001,17496
1492,10552,5640,7882,14018,18688
1568,10326,5428,7132,13747,18110
1444,10432,6013,7052,13985,18098
1254,10203,5474,6752,13909,18344
1426,9939,5340,6998,14097,18006
1645,9897,5249,6796,13823,18304
1532,11125,4947,6709,13886,18463
975,9901,4455,6680,13879,18461
1220,10276,5551,7020,14165,17919
1821,9984,5519,5813,14074,18298
1039,9837,5449,6776,14949,18286
1165,10306,6063,6737,13840,18616
1170,10146,6335,6479,14023,18576
1269,10147,4322,6781,14244,18585
1794,11007,5571,7101,13829,17256
1266,10196,5656,7241,14196,17837
1445,10301,5679,6646,14134,18173
1518,9936,5675,6437,14129,18044
1529,10415,5558,7210,13939,18272
1555,10317,5549,7225,13972,19589
1215,9956,5988,7746,14045,18541
1608,10009,5765,6807,14131,18210
1914,10244,5560,6867,13205,18518
1717,10408,5209,6845,14173,18434
1686,10458,5666,6864,13823,17029
204,10103,5554,6979,13966,18045
1640,10018,5290,6535,13969,18711
1389,9963,5553,6540,13025,18615
1240,9777,5145,6818,14000,18360
1374,10257,5833,7288,14093,17919
1741,10751,5626,6655,14029,18090
1191,9922,5222,6756,13865,18555
1319,10422,5698,7126,14040,18695
533,10440,5648,7100,13998,19555
1741,10060,5450,7376,14074,18316
1566,10319,5723,7256,14044,19049
1686,10353,5560,6313,14175,18141
1073,10200,5396,7108,14046,18262
1385,9727,4863,6882,15434,18472
1419,9932,5410,7034,13673,18092
1296,10270,5522,7111,14170,18116
1274,9868,6458,6905,13914,18555
1691,10017,5496,6791,14091,18363
581,10032,5340,7017,14018,18272
1247,9725,5382,6885,14005,18141
1576,10386,5829,7075,14145,18231
1090,9897,5657,6655,14301,18316
1676,10293,5576,7072,13997,17995
