Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
2822,8465,3784,5928,12705,16149
890,9175,3856,5504,12389,15257
1074,8489,3766,5689,12457,16002
799,7750,2961,6296,12518,16005
1312,8256,3458,5386,12652,16077
1146,8769,4164,5655,12554,16152
795,8429,2695,5397,12652,16337
733,8645,4213,5658,12908,15888
1329,8545,4260,6506,12608,16537
1216,8828,3583,5292,12155,16055
960,8024,3550,8072,12799,16226
1331,8180,3961,5472,12762,16092
661,8199,3650,5473,12702,16107
1208,8424,3392,5853,12990,16225
1274,8346,2890,5548,12480,15874
787,7493,3624,5411,12489,15841
875,8700,3961,5580,12610,16055
1047,8463,3746,5631,12799,16138
1114,8464,3873,5382,12868,15922
733,8066,3965,5199,11708,16478
870,8676,3931,5478,12620,15892
1226,8672,3453,6223,12897,15904
608,8609,3603,5629,12352,16122
1234,8387,4176,5550,12809,15949
754,8279,3892,4921,13325,16404
951,8341,3900,5606,12702,15781
76,8424,3508,5354,12833,16169
1569,8516,3979,5712,13264,15929
1472,8467,4373,5346,12702,16338
1256,7701,3965,5733,12624,16001
1328,8662,3946,5631,12802,16024
767,8427,4058,4485,12979,15884
686,8466,3557,5377,12534,16281
1202,8718,4018,5631,11720,15985
254,8328,3299,5377,12704,16365
738,8733,3824,5215,12738,17043
1082,8426,4157,5813,12570,15846
762,8565,3879,5450,11348,16222
3971,8606,3984,6578,12574,15615
1040,8515,3931,5594,12829,16280
511,8644,3707,5320,12542,16263
1178,8646,4113,5773,12849,15949
1125,8635,4189,5686,12608,15955
509,8573,4395,5511,12800,16137
674,9133,3636,5240,12698,18230
1105,8728,4004,5631,12359,15929
1172,8552,4016,5474,12950,15899
1110,8797,4608,5743,12755,15887
794,8210,3520,5149,13027,16491
1317,8923,4100,5642,12691,16524
1316,8826,3921,5756,12759,15892
1589,8703,3987,5623,12861,16463
1132,8834,4208,5719,12766,15686
1105,8636,4033,5605,12951,16261
722,8094,3816,5573,12675,15952
1320,8696,4005,5749,12680,16409
893,8374,3972,5601,13020,16147
934,9093,3826,5581,12877,16164
898,8523,3712,5397,12383,16131
276,8444,3474,5274,12536,16277
1247,8757,4132,5474,12187,16891
1088,8977,4014,5577,12893,16218
832,8615,2968,5631,12420,16142
879,7404,3646,5571,12801,16202
1358,8357,3991,5487,12358,15428
688,8693,3975,5782,12389,15874
1196,8720,3851,5477,12846,15871
1122,8233,3777,5383,12494,16118
921,8325,3914,5871,12731,16415
1403,8534,3744,5577,13393,15996
821,8373,3438,5642,12494,16294
1225,8356,4640,5684,12709,16088
966,8576,4003,5656,12888,15871
815,7679,3911,5631,12416,16290
646,8520,2570,5631,12669,14984
1175,8709,4478,5631,12772,16188
682,8494,3253,5527,12404,16300
1455,7855,3999,5485,12953,16180
1157,8528,4006,5447,13320,16109
892,8488,3752,5445,12304,16090
1256,9090,3640,5441,12582,15852
1173,8904,3635,5525,12249,15990
562,8799,3745,5574,12625,16046
1158,8629,3980,5532,12572,15592
