Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
704,6548,2577,4063,10688,14000
481,6351,3583,4389,10792,14272
511,6536,2812,4133,10637,13975
496,6604,2559,3972,10417,14074
0,6706,2901,4352,10430,13366
136,6326,1449,3848,10630,13744
511,6746,2901,4432,10564,13798
0,6656,2970,4314,10616,13013
925,6407,3171,4848,10416,13823
366,6320,2760,4169,10923,14054
243,6234,3094,4124,10524,14298
402,6481,2616,3942,10751,13552
355,6655,1749,3942,10338,13760
642,6816,2375,4230,10594,13960
0,6375,2656,3927,10764,13946
451,6314,2476,3837,10753,14356
691,6835,3096,4297,10548,13205
436,6592,2868,3778,10747,13761
561,6353,2848,4739,9978,14490
0,6607,2532,3849,10708,14080
308,6535,2332,3642,10885,14052
0,6620,3032,4245,10454,13029
0,6473,2481,3733,10577,13442
550,6736,2802,4208,10343,14127
0,6717,2936,4249,10887,14807
110,6589,2702,4490,10434,13911
3651,6633,2584,4328,10601,14002
586,6579,2532,3722,9762,14230
767,7318,2674,4168,10602,13843
473,6790,3202,3715,10410,14229
73,6242,2555,3946,10866,13960
549,6372,3458,3603,10484,14509
456,6409,2516,4008,10928,14266
321,6456,1880,4048,11306,14194
824,6753,2894,4180,10710,13778
876,6658,2559,4060,10451,13708
749,6695,2815,4527,10920,12799
714,5385,2837,4236,10642,13925
389,6640,2176,3572,10752,14290
556,7330,2559,4044,11024,13992
52,6331,2051,3950,10768,13714
305,6272,2256,3868,10675,14437
113,6848,1943,3828,10605,14028
1325,6373,2580,3860,9965,14090
416,6196,2590,3915,10697,14259
577,6440,2824,4252,10366,13855
394,7958,2267,3958,10485,13934
439,6702,2358,3695,10593,14255
847,6445,2386,4387,10444,14170
1076,6600,2678,3781,10884,14061
897,6437,2896,4153,10817,14297
429,6614,2863,3965,10640,13892
136,6483,2627,4871,11003,14161
246,7461,2189,3818,10500,14197
751,6920,3241,4127,10644,14582
619,6065,2418,3942,10274,14261
496,6854,2816,4340,10578,13728
0,6217,2797,4224,10396,14058
264,6707,2761,4184,10872,13912
515,6348,3739,3442,10954,14134
477,6645,2597,3978,10450,13880
752,6763,2509,4105,10869,13894
346,6655,2931,4228,10727,13699
681,7117,2834,4324,10591,13655
1448,6655,2789,4276,10813,13823
794,6584,2559,3940,10752,14029
1150,6369,2980,3888,10859,13782
397,6521,2634,3935,10411,13866
680,5498,2884,4358,10368,13376
894,6418,3428,4155,10634,13600
511,6324,2380,3963,10321,14079
2919,6381,2485,4114,10708,13908
877,6287,2837,4180,9748,13850
511,6528,2566,3880,10202,14394
667,6593,2664,3841,9015,13964
511,6464,2716,3974,10977,14032
740,6655,2625,4144,10885,13263
424,6504,2426,3924,10331,14144
511,6066,2409,3983,10735,14194
822,6746,2958,4200,10765,13929
617,5850,2553,4164,10611,14046
416,6470,2773,4161,11280,13886
653,6521,2559,4126,10339,13820
572,6583,2632,3949,10172,14189
366,6596,2632,4124,10494,14374
388,6928,2860,5058,10756,13833
577,6230,2559,4144,10818,14020
416,6662,2791,4374,10889,13950
583,6344,2400,3905,10900,13991
108,6682,2709,4194,10540,13829
536,6902,2961,4162,9304,13945
473,6952,2559,3996,10513,13847
560,6271,2840,3806,9630,14299
708,6812,2782,3605,10818,13610
886,7061,2801,4327,10620,13909
938,6790,2839,4120,10525,14016
484,5814,1970,3974,10564,14347
513,6940,1881,4128,10838,14235
511,6655,2940,4228,10602,13847
357,6350,2928,4128,10381,14191
320,6900,2559,3316,11615,14228
349,6440,2487,3951,10748,14097
832,6342,2185,4033,10772,14529
531,6265,2350,4014,10753,14076
736,6039,2400,4426,10751,14238
940,6625,2935,4332,10730,14420
531,5403,2559,4180,10323,14406
240,6351,2679,3446,10596,13557
512,6304,2137,4607,10488,14164
464,6537,3188,3934,9846,14124
672,6891,2865,4173,10560,13554
713,6597,2930,4287,10850,13608
192,6337,3184,3567,10764,14046
760,6450,2624,4696,10576,14343
0,6451,2615,3821,10676,14203
2426,6725,2559,3904,10660,14562
832,7129,2629,4106,10732,13938
710,6655,2772,4115,9900,13860
531,6574,2746,4312,11153,13827
1361,6664,2922,4224,10588,14161
1124,6295,2546,3671,9378,14410
571,6959,2644,3796,10039,13859
700,5914,2688,3995,10540,14042
0,6742,2559,4486,10715,14123
197,6417,2580,3900,10751,14298
895,6732,3269,3583,10490,13957
367,6403,3469,3677,10677,14602
899,6513,2709,4051,10670,14246
600,6029,2994,4036,10816,14453
393,5699,3207,3696,10634,14457
548,6672,2856,3904,10472,13917
665,6855,2103,4333,10497,13445
511,6319,2573,4170,10785,14197
511,5919,2647,4362,9259,14286
394,6524,3249,4149,10711,14116
278,6280,2559,3921,10899,13991
64,6864,2376,4051,10746,14648
1213,6210,2270,3934,10774,14068
681,6697,3369,4195,10615,14242
511,6555,3293,3808,11007,14536
307,6522,2848,4042,10280,14172
376,6399,2633,3890,10760,13078
0,6713,2768,4034,10617,14033
588,6756,2545,3722,10600,14104
218,6096,2559,3892,10327,14361
570,6482,2559,4198,10444,14117
636,6466,2574,4020,10837,13833
832,7019,2512,3926,11049,14137
1296,6512,2836,4128,10860,14117
0,6712,2381,3836,10109,14290
657,6725,3960,4138,9679,13925
729,6586,1809,4041,11072,13907
840,6681,2726,4216,10452,14003
250,7000,2745,4033,10710,13930
458,6254,2551,3297,11362,14177
192,6966,2400,3673,10696,14575
778,5761,2732,3675,9965,13823
1158,6224,3491,3807,10500,14522
612,7254,2559,4250,10900,13822
