Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1462,9057,4247,5698,15320,15000
907,9204,4134,6133,15173,15786
1414,9422,4086,5630,15350,15762
1302,9308,4109,5621,15148,15695
331,8980,3967,5764,15561,16060
1246,8745,3545,5732,14835,16038
881,9437,3508,6012,15284,16592
898,7145,3594,5388,15574,16235
896,8658,3504,5443,15369,16114
891,9956,3701,5224,14983,16181
1006,8818,4049,5513,15618,16210
1220,8670,3628,5307,15396,15937
1080,8993,3890,5666,14929,16144
939,8757,3832,5308,15464,15349
834,9180,3579,5156,15224,16163
1112,9410,3756,5440,15602,15956
922,7681,3961,5726,15358,16161
792,8773,4468,5324,14947,16005
1022,8796,3902,5355,14989,15138
1113,8698,4110,5533,15458,16424
785,8284,3938,5569,14919,16058
592,8776,2850,5500,15276,16011
1346,9281,3968,5120,15235,15754
1172,9173,3766,5367,15464,16039
1387,8936,3894,6286,15218,16051
1305,9078,4172,5415,15669,16104
741,8634,3975,5257,15581,16085
554,8730,4068,4580,15826,15965
1644,9887,3988,5638,15368,15706
714,9520,3790,5733,15343,15988
552,9378,3808,5240,15294,16210
992,8799,4139,5498,15446,15696
834,8585,3754,5540,15080,15959
1643,8636,3957,5242,15115,16176
928,8919,4104,5474,14840,15986
652,8541,3936,4744,15714,15463
1074,8950,4161,5512,15624,16060
1222,9164,4184,5461,15221,16011
1060,9373,4121,5459,15172,15868
612,8649,3348,5392,15206,16198
1114,9177,3589,5291,15548,15727
576,9618,3778,5149,15278,15872
3325,8552,3799,4879,15109,16069
789,8864,4290,5432,15134,16013
1182,8770,4012,5670,15179,16042
893,8671,3818,5297,14963,16215
1244,9268,4269,5664,15255,14981
546,8694,3855,5344,15336,15908
212,8830,3727,5316,15056,16238
764,8657,3989,5432,15314,16128
1029,8867,4287,5462,15417,16192
809,9529,3875,5132,15405,16294
848,8640,3759,5238,15528,16012
776,9247,2805,5295,15471,16243
785,8267,3958,5380,15545,16000
1039,8772,4047,6109,14994,15864
834,8740,3858,6039,15565,16029
1275,10058,4229,5704,15492,15726
678,7454,3696,5435,15378,16038
1147,9211,3885,5426,15034,15901
987,8256,3867,5359,15312,16228
1111,7912,3874,5579,15286,16032
965,8741,3159,5468,15311,15948
1189,9060,3529,5485,15494,15913
602,8848,4755,5405,15222,16096
