Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1432,10376,5062,7371,16276,17745
1757,10847,5908,7469,15323,17683
1922,9798,5630,7858,16288,17480
1512,10756,5509,7434,16560,17168
1450,10599,5456,7436,15946,17669
1904,11168,5332,7279,16136,17640
488,10601,5126,7438,16565,17610
1462,10954,5017,7606,16166,17356
1537,10650,5312,7526,16304,17946
1102,10594,5791,8222,16218,17135
1688,11117,5702,7746,16243,16594
1315,10453,5388,7443,16439,17885
1790,10942,5514,7200,15739,17796
1294,10712,5217,7391,16029,17645
1748,10643,5344,7463,15883,17753
1908,10872,5620,7591,16294,17919
766,10752,4683,7282,16148,17897
1344,10411,5357,7072,16627,17730
1955,10707,4138,7516,16489,17652
1255,10203,5216,6516,16789,18010
1406,10289,4994,7253,16404,17896
1631,10652,5502,8059,16337,17800
1248,10498,5458,7270,16216,17507
1996,11017,5483,7702,16361,18236
1713,10695,5423,7838,16281,17889
1733,11004,5614,7001,16234,17497
1652,10816,5435,7218,16388,17919
1801,10909,5200,7575,15996,17352
1550,10952,5513,7766,16210,17489
1535,10655,4968,7663,16510,17744
1603,10632,5091,7304,15261,17919
1929,10447,5324,7570,16155,17631
1590,10817,5339,7548,16541,17648
1902,10955,5631,7527,16388,17641
1686,11185,5239,7565,16009,17686
1960,10961,5703,7852,16323,18296
1532,10920,5492,7638,16172,17044
1503,10459,5173,8392,16448,17811
1627,10926,5352,7568,16608,17408
1776,10773,5502,7275,16216,18249
1694,10985,5370,7501,16895,17617
2518,10611,5083,7595,15871,17591
1626,10562,5284,7516,16097,17686
881,10671,5328,7803,16403,17699
2072,10389,5248,7634,16288,17434
1639,10882,5542,7498,16364,17472
1500,10861,5389,7463,15973,18206
1583,10696,5454,7621,16445,17340
1108,10207,5703,7796,16332,17557
1381,10748,5376,7528,15975,17680
1364,10433,4680,7218,16277,17881
1642,10567,5238,7248,16606,17817
1732,10638,3394,7687,16318,17689
1399,10751,5450,8391,16552,17631
511,12496,4900,7382,15992,17960
1551,10487,3972,6655,16513,17567
752,11505,5124,7583,16264,17780
1758,10920,5565,7834,16428,17608
1384,10176,5384,7124,15491,18143
734,10647,5074,7456,16589,17800
1956,10048,5340,7464,16160,17858
1524,10751,5641,7679,16784,17524
1259,10321,5433,7321,16444,17532
1592,10033,5452,7649,16485,17770
1330,11127,5046,7209,16431,17919
1834,10959,5464,7516,16412,17664
1422,10639,5875,7434,16293,16849
1915,10678,5149,7344,16149,17917
1535,10793,5196,7531,16268,17479
1451,10599,5469,7396,16140,17620
1506,10242,5235,6443,16457,17868
1638,10677,5064,7628,16038,17778
1887,10661,5374,7540,16488,17628
977,11137,5631,8646,16327,17945
2773,10484,6970,8231,16233,17860
1834,10349,5339,7584,16248,17476
1415,10550,5536,6655,16356,17497
1872,10710,5461,7505,16178,17870
913,10142,4884,7320,16101,17919
1724,10794,5260,7899,16712,17644
1557,10415,5336,7068,16895,17852
1535,10754,5844,7038,16580,18025
1554,10751,5564,7477,16463,17312
1535,10560,5244,7232,16474,17889
1880,11149,5277,7443,16197,17460
1108,10459,5120,7371,16203,17768
1546,10780,5224,7191,16589,17782
1499,10399,4767,7508,16158,17823
1224,10665,5631,7597,17454,17461
1550,10454,5284,7258,15735,17961
2531,10416,5192,7362,16394,17754
1845,10900,5495,8546,16175,16996
1704,10908,4768,7310,16900,18200
