Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1282,10111,4940,6061,14712,17255
1296,9681,3990,5684,15208,17824
1758,9916,5177,6775,14508,17444
1414,11003,4245,5877,15244,17256
999,10763,4152,5709,15054,17470
1326,10331,4020,5689,15283,17386
1398,10010,4669,6066,15808,17243
1309,9844,4388,6224,15295,16672
1034,10356,4738,5703,14247,17505
2135,9770,4229,6121,15437,16986
1591,9788,4421,6114,15903,17065
1376,9396,4576,6423,15341,16981
1334,10176,5131,6135,15638,17078
932,9703,4337,5090,15530,17147
801,9962,4358,6308,15089,17357
1224,9462,4242,6096,14845,17293
1126,9792,3288,5923,14977,17188
1248,9909,4308,5672,15736,17592
957,9808,4204,6031,15168,17361
1232,9720,4690,5918,15014,17258
1236,10659,4621,5930,15134,17084
1164,9743,4212,5879,15374,17175
1522,9920,4235,6166,15547,17093
1189,9983,4480,6277,15347,16682
1388,9938,4737,5796,15542,17202
1544,9936,4291,5646,15271,17148
1723,9941,4295,6336,15350,16723
880,9797,4158,5828,15209,16964
291,9929,4416,6092,15377,17004
1184,10014,4341,6013,15110,17208
1261,9706,5396,5846,15218,17283
875,10819,4200,5728,15204,16696
1349,10570,4368,6071,15319,17305
1406,10073,4284,6231,15413,17000
1933,10000,4243,5318,15459,16987
1137,10094,4363,6189,15116,17152
1322,10009,4024,6068,15559,17111
1271,10119,4412,6449,15745,16995
1439,9801,4240,6084,14779,16502
1220,9900,4571,5874,15692,16961
1401,9916,4489,6061,15463,16805
948,9625,4382,6000,15552,18210
1526,10207,5280,6206,15453,17141
1157,9829,4690,5959,15556,17063
1357,10056,4352,5460,15601,17232
1361,9929,4315,5941,15516,17534
1556,9977,4528,5874,15172,16926
612,9992,4410,5966,15032,17141
1411,9775,3079,6083,15323,17151
1202,10528,4155,6663,15250,17412
1701,10216,4372,6209,15260,16839
1595,9961,4206,6160,15487,17602
1360,10358,4357,6122,15160,17024
929,9785,4912,5900,15341,17303
1350,8992,4537,6392,15144,16794
1636,10271,4680,6097,14193,16927
1344,10061,4523,5989,15578,16672
1648,10376,4665,6341,15254,16997
978,9800,4331,5832,15318,17472
2046,9804,3754,6153,15034,16844
1240,9714,4292,5906,15228,17284
1324,9712,4249,5931,14901,16874
1129,9818,5047,6790,15134,17396
1421,9992,4393,5908,15493,16723
938,9702,5096,5800,15248,17836
1316,9313,4340,5859,15131,17229
1401,9992,3637,6118,15464,17203
1035,9931,4316,6089,15156,16818
1223,9853,4357,5946,15618,17194
390,10024,4269,6362,15256,17434
476,10969,4727,6081,15116,17418
1420,10273,4717,6268,15281,16264
1187,9818,4263,4908,15791,17204
1512,10554,4585,6281,15357,16786
2020,9872,4169,6152,16329,16969
469,10021,4337,5502,15188,17168
1531,10121,4620,6158,15488,16937
489,10009,4356,6432,15600,17053
1130,11157,5063,6136,14781,16885
1396,9968,3900,6143,15079,17548
1329,9298,4228,5813,15239,17391
1698,10624,5055,6092,15348,16933
1089,9765,4365,6132,16069,17310
1288,9790,4306,6021,15332,16065
1389,10247,3973,5889,15159,16428
1160,9874,4819,7120,15327,17645
1275,9510,3489,5786,15227,17136
1463,9171,4394,6295,15114,16970
1490,9965,4667,6158,15045,17164
1368,9857,4448,6057,15561,17280
1178,9570,4048,6476,15168,17001
1153,9641,4398,6060,16103,17208
1172,9828,4474,5930,15465,17329
1144,9594,4398,5308,15812,17253
1606,9833,4129,6032,15651,17277
1963,10134,4394,6324,15317,16810
2403,10432,4534,5877,15190,17178
1078,9793,4558,6224,16027,16988
1499,9910,4767,6065,15108,17060
1425,10041,4648,6157,15180,17168
824,10006,5076,5800,15229,16784
1175,10291,4319,6034,15457,17118
1458,10182,4688,6317,15143,16836
1221,9698,4205,5946,15072,17127
1629,9771,4267,6344,15447,17360
1115,9941,3373,6073,15568,16893
1157,10061,4779,6306,15712,16869
1324,9794,4252,6024,15565,16968
874,9938,4368,6013,15537,17058
1302,9987,4445,6172,15965,16938
1250,9936,4480,6192,15179,17356
1401,9293,4365,6004,15526,17301
1232,9862,4402,6152,15535,17106
1162,9921,4467,6080,15706,17268
1528,10549,4387,5625,15448,16841
1419,10087,3799,6316,15227,17102
1346,9936,4609,6459,15322,17302
1397,10704,4539,6225,15265,16748
1101,9789,4224,5012,15594,17635
842,10202,4618,6132,15370,16796
1045,9792,4490,5466,15754,16955
1040,10346,4757,5812,15373,17425
1460,9983,5131,6221,14981,17420
1130,9227,4400,6169,15536,16926
1273,9706,4074,5713,15534,17399
472,10139,5238,5627,15198,18126
1546,10130,4494,6340,15231,18754
968,9783,4118,6297,15272,16871
1637,9879,4636,6393,15243,17326
876,9097,1811,6006,15280,17286
1138,10108,4469,6136,14953,16242
1016,9688,4571,5858,15309,17279
1218,9785,4352,5994,15464,17298
1525,10157,4939,6262,15386,16981
1232,9779,4516,5385,15760,17182
1363,9961,4252,6125,15135,17114
994,9828,3956,6064,15369,17132
2006,9800,4443,5119,15775,16878
1102,10369,4327,5707,15477,18677
1249,9859,4752,6409,15639,17055
1585,10281,4585,6258,15147,16172
934,9832,4668,6156,15118,16974
800,10054,3124,6465,15196,16961
1253,9841,4259,5815,15565,17407
1366,10009,4594,6297,15466,16900
964,9964,4640,6204,15505,17002
1662,10174,4442,6446,15470,17048
1176,9920,4564,6208,15424,16936
1329,9937,4438,6005,15715,17186
894,9953,4507,6456,15378,17100
1225,9739,4162,5844,15194,16921
1395,10448,5192,6208,14720,17029
1420,10150,4657,6218,15000,17118
1583,9900,4554,6240,15186,17557
1326,9123,4385,6044,15499,17286
1206,9851,4210,5780,15720,17520
1529,9658,4238,5347,15583,16972
1198,10688,4569,6227,15306,17123
1434,10468,4493,6188,15255,16872
1329,10089,4585,6323,15392,17017
1019,9870,3907,5874,14830,17485
1120,9808,4545,6294,15917,17021
1140,9813,4536,5028,16169,16873
1475,9856,4168,5897,15168,16304
1389,10534,4166,5912,15615,16989
1290,10206,4512,6075,14827,16952
51,10223,4756,6066,15501,17237
1115,9870,4333,5873,15144,17391
1105,9630,4326,5293,15717,17239
914,9669,4375,6020,15688,17347
1092,10079,4483,5792,15181,17432
1153,10116,4020,5937,15190,17203
1796,9867,4585,4369,15653,17385
1058,10745,4019,5844,15497,16500
1322,9744,4435,6157,15868,17306
1115,9975,4519,6052,14869,17199
1054,9978,4568,5553,14401,17514
1092,9817,4492,5908,15444,17369
1206,10000,4412,6038,15598,16820
1177,9914,4412,6090,15318,16978
2211,10192,4474,6197,15405,16741
1305,9740,4248,5934,15180,17481
1153,9946,4317,6032,15297,17755
622,10234,4577,6002,15140,17036
1351,10160,4119,5652,15396,17355
1553,9280,4610,6378,15368,17101
812,10250,4068,6456,15149,17138
1688,9956,4235,5893,15188,17150
1749,9711,4172,6156,15043,16987
1617,9954,4782,5902,15718,17112
1111,10076,4516,6115,15178,17104
1386,9926,4567,5845,15540,17062
1198,9469,4483,5736,15961,17380
1403,9930,4372,5818,15620,17707
1252,9670,4057,5963,15058,17080
959,9804,4288,5845,15250,16987
1262,9793,4580,6016,15622,17203
1056,10893,4151,6652,15366,17318
1626,10159,4202,6234,15393,17017
1175,9850,4301,5650,15318,17249
1376,10204,4793,5396,15672,16888
1025,9754,4321,5906,15547,17241
456,10176,4293,6192,15224,17142
1866,9770,4263,6123,15101,16994
1265,9817,5086,5933,14989,17290
875,10323,4385,5600,15429,17639
1531,9983,4733,6377,15336,17911
1530,10472,4553,6192,15362,16956
1284,9360,4225,5960,15302,17304
1206,10064,4583,6013,15315,16863
1389,10008,4787,6399,15407,16895
1410,11273,4576,6211,15168,16729
1308,9740,4098,5686,15703,17412
821,9659,4079,5883,15369,17173
1505,9942,4284,6138,15764,16303
1000,9794,4910,5869,15000,17332
