Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,5984,1983,3750,9144,12476
93,6610,1931,3580,8447,13192
552,5980,1816,2721,8537,13820
228,7112,2343,3486,8781,13576
281,6011,2480,4389,8831,13518
630,6289,2559,3980,8498,13060
300,5738,2497,3696,8857,14151
588,5849,2494,3520,8599,13162
226,6085,2132,3599,8350,12841
507,5743,2597,3441,8414,13573
721,5552,2533,4036,8539,12881
665,6114,2470,2696,8594,13252
589,6244,3246,3752,8808,13439
559,6324,2128,3862,8640,12890
586,6246,2326,3649,8703,13241
778,6208,3170,3152,7734,13386
330,5850,2501,3933,8703,13100
434,4874,2504,3468,8725,13460
657,6339,2815,4036,8633,12948
210,6232,2497,3763,8602,12958
347,5809,2778,3703,8334,13379
730,6171,2644,3721,8722,13011
1225,6258,3256,3511,8657,13452
237,5685,1266,3581,8796,13241
370,6089,993,6673,8355,13012
201,6004,2609,3761,8460,13254
511,5806,2559,4621,9089,13541
370,6038,3161,3570,8287,14079
347,6006,2600,4248,8692,13505
407,6087,2814,4004,8455,13598
119,6574,2289,3465,8788,13321
269,6226,2372,3365,7851,13647
334,6279,2393,3680,8382,12663
490,6026,2644,3828,8573,13080
598,6224,2911,3674,8953,13265
282,5841,1944,3438,8584,13368
268,5781,2257,3544,8823,13372
810,6339,2777,3637,8703,12850
1677,5966,2052,3520,8736,13336
337,5824,2400,3763,8037,12908
289,5696,3179,3422,8985,14079
340,5616,2372,3748,8787,13444
593,5946,2017,3548,9061,13331
204,5730,2486,3703,9353,13161
729,6433,2423,3777,8595,12724
474,6240,2656,4172,8776,12808
784,6064,2446,3863,9514,13113
274,5740,2180,3692,8769,13215
511,6059,2815,3883,9248,13510
570,6456,2468,3989,8600,12872
154,5792,2370,3592,8625,13531
377,6336,2551,4160,8551,13139
417,5827,2609,3586,8848,13384
296,5940,2894,3619,7935,13239
416,6174,2559,3687,8703,13224
511,5917,2439,3697,8783,13256
331,5717,2472,4168,8903,13412
170,6009,1741,3536,8753,13868
284,5886,2604,3583,8670,13143
939,6997,2559,4337,8692,12908
785,5700,2454,4416,8477,13120
0,5629,2154,3583,8494,12888
649,5962,3104,3504,8984,13448
74,5913,2533,2672,8904,12983
208,5553,2208,3613,8451,13484
511,4852,2320,2746,8856,13170
0,6120,2685,3848,8668,12340
58,5978,2528,3745,8634,13478
313,5648,2432,3583,9007,13440
434,6089,2501,3758,8504,13174
511,6079,2559,3784,8916,13633
206,5631,2428,3643,8872,13121
1443,5954,2811,4384,8606,12988
162,5989,2583,3990,8585,13029
511,6401,2785,3799,9288,13192
643,5769,2789,4263,8835,13396
373,6234,2626,3943,8821,13789
511,6218,2559,3926,8823,13102
511,5806,2442,3693,9235,13122
186,6100,2488,4461,8460,13366
75,6694,2155,3572,8703,13227
376,6328,2324,3647,8885,13393
754,6240,2488,3896,8697,12865
473,5925,2226,3232,8723,13268
637,6374,3534,3879,8716,13026
566,6280,2576,3700,8842,12875
576,6224,2562,3989,8738,13720
713,5814,2516,3852,8744,12804
393,5793,619,3845,9023,13221
705,5988,2237,3452,8616,14834
793,5793,2220,3669,8717,13223
326,5863,2451,3891,8686,13044
253,5978,2456,3583,8519,13679
231,5808,2475,3554,9093,13023
662,6282,2495,3775,8722,13595
427,6051,2494,3819,8397,12913
151,6437,2752,3862,8716,12872
513,6639,2314,3669,8642,13198
309,6270,2402,3735,8841,12993
477,5743,2255,3508,8880,13317
441,5496,2425,3583,8703,13612
609,6022,2744,4024,8846,13268
889,6298,2603,3920,9077,12945
619,5901,2660,3986,8665,12931
533,6252,2641,3510,8908,12944
341,5191,2404,4399,8712,12931
565,6275,2357,3615,8703,12965
511,6110,2781,4824,9395,13120
88,5760,2314,2846,9879,13317
0,6195,2642,3987,8786,11836
168,5768,2477,3543,8838,13421
0,6095,2424,3268,8909,13448
704,6186,2559,3822,8817,13077
321,6203,1269,3664,8634,13097
292,5980,1543,3712,8839,13250
843,5955,2673,3931,8995,13085
254,5710,1330,3579,9062,12988
511,6365,2521,3739,8484,13144
651,5146,3403,4255,8944,13248
511,5837,2240,3578,8569,13785
463,5842,2240,3749,8657,13083
152,5732,2409,3514,8751,13409
0,6074,2376,3485,8703,12856
167,5650,2389,4374,8645,13530
94,4732,2412,3699,9522,13232
0,5919,2424,2901,8547,13032
510,6048,3152,3582,8415,13530
529,6172,2842,3977,9040,13096
752,5913,2559,3729,8828,13111
680,5771,2540,3468,8648,13008
457,5996,2460,3588,8644,13585
429,5815,2789,4050,8703,12946
916,5978,2428,3814,9078,13030
270,6014,2548,3787,8509,12598
796,5929,2585,3757,9068,13490
511,6174,2655,3991,8589,13067
422,6116,2684,2633,9003,12909
30,6756,2368,3370,9048,13470
493,6234,2795,3989,8569,14052
698,4801,2552,3928,8636,13248
383,6833,2335,3694,8649,13008
704,7232,2584,4027,8837,13026
511,6170,2557,3706,8596,13247
936,5995,2292,3760,8703,13147
425,6147,2764,3920,8725,12956
660,5722,2353,3633,8713,13487
416,5218,2429,3859,8910,13056
273,6015,3327,3460,8759,13520
304,5650,1065,3511,8894,12928
552,6261,2559,3849,8482,13098
525,6050,2399,3464,8608,13237
754,4814,2532,3965,8791,13036
424,6021,2558,3936,9051,13540
424,5613,2369,3756,9373,13110
590,6247,2559,4324,9514,13183
13,6853,2157,3745,8671,13412
34,6861,1944,3553,7935,13346
286,6191,2509,3643,8504,13558
511,5887,2691,3654,8885,13338
639,6715,2964,3922,8680,13188
521,6176,3012,3729,8456,13344
245,5732,2710,3583,8680,13555
795,6228,2673,4768,8686,13186
492,6293,2057,3426,9001,13511
683,6303,2678,3823,8740,13178
174,5832,3639,3453,7578,13890
144,5696,2551,3583,8769,13255
165,5599,2324,3596,8703,13567
554,5992,2821,3565,8504,13456
437,5975,2501,4055,8949,13252
589,5751,3166,4108,8731,13512
152,6177,2557,3840,8405,13221
378,6476,2254,3368,8663,13691
81,6355,2611,3860,8884,13225
664,5769,6655,3672,9255,13216
343,5918,3104,3598,8897,13578
496,5161,3144,3583,8703,13466
684,8906,2853,3980,8576,13055
1051,6290,2685,4044,8851,12980
0,6172,2853,3846,9035,13228
452,5292,2788,3972,8709,13915
261,5758,2301,3575,9173,13116
465,6228,2306,3826,8965,13189
143,5700,2216,3488,8963,13608
44,6336,2709,3589,8726,13242
264,5871,2462,3741,8657,13528
510,6077,2630,3615,8931,12952
456,5531,2377,3634,9401,13421
380,5918,2452,4345,8601,13591
511,6394,2245,3678,8730,13328
870,6018,2400,3843,8784,13024
586,6256,2741,3947,8699,12924
545,6061,2548,3553,9012,13355
380,6262,2340,3916,8889,13353
644,6184,2358,3784,8681,13264
0,6029,2387,3661,8496,13416
669,6375,2211,3776,8908,12872
327,5924,3423,3336,8424,13655
133,6028,2250,3659,9121,13328
511,5795,2449,3513,9024,13353
471,5974,2726,3628,8346,13402
529,6076,2525,4248,8736,13088
168,5882,2529,3641,8759,12661
961,6081,2376,3726,8703,13149
426,6110,2390,3854,8776,13173
378,5831,2624,3808,8826,14013
524,6442,2276,3736,9110,13163
325,4789,2394,4038,8887,13095
468,6195,2285,4192,8932,13147
613,6052,2853,3871,8393,13662
433,6632,2790,3632,8703,13531
523,5996,2434,4411,8789,13495
0,5812,2467,3572,9014,13223
372,6231,2015,3619,8859,13508
642,6670,2559,3969,9071,13036
173,5508,2256,3528,8725,13595
810,6063,3820,3624,8683,13270
281,5804,2405,3583,8047,13552
511,6163,2895,3546,8703,13512
372,5736,2628,3817,8545,13725
221,4979,2138,3697,8851,13551
704,6248,3091,3125,8821,13660
226,5770,2486,3131,9059,13246
254,6252,2409,3926,8701,13141
344,5073,1535,3468,9097,13461
687,6520,2559,3815,8832,12899
338,6054,2406,4315,8829,13420
1238,6101,2528,3984,8441,13070
136,5595,2188,3614,8697,13646
1137,6197,2485,3820,8909,12982
606,6230,2507,3985,8928,13025
43,6242,2413,3697,8729,13208
652,6249,2593,3862,8623,13254
339,6153,2283,3750,8907,13138
584,5932,2626,3994,9042,13082
669,4832,2526,4045,8623,13147
354,5972,1917,3584,8950,13561
509,6191,3455,3785,9441,13745
508,5866,2709,3628,8880,13264
109,5936,3598,2206,8870,13583
231,5810,2560,4782,8733,13622
346,5817,2378,3583,9002,13401
314,5977,2513,3621,8748,13480
511,6157,2691,3889,8534,13220
192,5995,2466,3717,8820,13140
118,5655,2334,3450,8734,13593
0,6016,2381,3710,9009,13210
1072,6027,3744,3508,8879,13665
0,5782,2377,3712,8635,12981
490,6291,2645,3931,8853,13153
704,5994,2548,4537,8829,13423
225,5706,2311,3664,8965,13162
468,6257,2616,3695,8668,13389
320,5953,2331,3712,9237,13378
371,5843,2354,881,8722,12500
458,7233,4016,3808,8673,13452
620,6732,2718,4056,8887,13473
305,5943,1664,3660,8407,12618
156,6274,2852,3622,8432,13670
200,6172,2485,3691,9000,12982
574,6548,2484,3896,8791,12890
632,5874,2823,3828,9228,13048
548,5771,1949,3629,8885,13359
632,6618,2593,2137,9658,10374
459,6050,2559,3911,8584,13171
0,5986,2486,3943,8505,13425
420,6041,2667,3729,9061,13330
256,5802,2528,3882,10086,13489
724,5770,4257,3621,8896,13329
463,5004,2432,3879,8264,13109
900,5952,2555,4054,8992,13184
608,6030,3035,4395,8652,12833
423,6324,2318,4042,8817,13514
354,5760,2430,3583,8854,13544
865,6317,1888,3967,8703,12673
0,5924,2188,4021,8627,13560
132,5774,2313,3626,8937,13172
519,6296,1464,2624,8777,13192
406,6330,2593,3583,8690,13599
211,6168,2803,4104,8888,13850
193,5972,1985,3747,8703,13392
279,6796,2249,3486,8964,13464
638,6012,2708,4008,8871,12296
1412,5960,2223,4163,9025,13183
327,5909,2793,3583,9070,13347
341,5996,2678,3642,8448,13501
625,6325,2430,3792,8898,13082
428,6012,2607,3583,8720,13446
22,6070,3400,3935,8746,13162
234,5900,2845,3352,9058,13581
508,6034,2702,3940,8813,13133
330,4608,2208,3884,9052,13428
622,6279,3005,3872,8276,13400
3310,5978,2664,3996,8877,12922
440,5963,2290,3520,8865,13842
374,6040,2621,3994,8701,13117
228,4699,2157,4348,9061,13530
431,5938,2632,3583,8694,13793
367,6009,2382,3929,8610,13362
514,6015,2520,3730,8667,13687
380,6092,2333,3761,8872,13241
548,6396,2187,3665,8861,13380
593,5954,2544,3174,8800,13130
264,5838,1574,2465,9448,13570
864,6310,2605,4152,8703,12970
7,5985,1822,3448,8799,13584
504,6084,2051,3583,9133,13099
494,5842,2215,3468,9156,13409
514,6482,3738,3897,8256,13194
430,5640,2453,3726,9067,12535
340,5870,2685,3260,8770,13396
140,6229,2556,4847,8867,13078
246,5962,2559,2500,8703,13098
734,5695,1993,3592,9136,13365
511,6296,1808,3832,8601,12444
510,6272,2757,3781,9737,14080
297,6093,2424,3728,9113,13092
644,6088,2415,3623,8878,13613
168,5846,2540,3931,8874,13096
511,5178,2457,3850,8729,13331
593,5720,2724,4006,8772,13535
375,6069,2512,3606,8906,13502
578,6224,2509,4926,8901,13130
644,5862,2559,3741,8260,13633
242,6698,2309,2996,8619,13755
310,6354,3034,3422,8830,13663
641,6233,2636,3786,9289,13155
628,6435,2587,3698,8998,13860
770,6112,2665,3860,8626,13053
566,6255,2743,3871,8883,12983
832,5530,2584,3796,10174,14292
179,6021,2765,3874,8872,13054
1185,5722,3192,4382,8712,13636
300,6378,1043,3664,9220,13515
660,6155,2808,3898,8882,12409
466,5490,2452,4013,8888,13079
390,5987,2336,3556,9167,13225
810,6162,488,3795,8703,13222
129,5958,3324,3924,8898,13558
862,5682,2312,3844,8538,13672
0,6182,2559,3754,8656,12021
464,5190,2474,3840,9138,13392
236,5952,1882,3719,9030,13269
160,5579,2450,3818,8954,13508
400,5754,2592,3150,8915,13416
260,6050,2251,4028,8734,12910
369,5474,2557,3444,9179,13772
477,5762,2655,3012,8591,13567
536,6312,2812,4061,8804,13025
192,6111,1933,3277,8985,13658
469,5872,2458,4320,8624,13593
690,5941,2844,3362,8858,13600
0,5904,2285,3520,8898,13460
132,5983,2559,2896,8850,13184
511,5358,2590,4208,8880,14072
0,6144,2641,3717,8584,12603
502,6059,2413,3602,8659,13512
418,6248,2664,3923,8703,13251
511,5813,2247,3701,8998,13573
104,5798,2559,3693,8941,13660
0,5489,2512,2995,8744,13201
597,6153,3280,3756,8755,13823
516,6162,2540,3786,8680,13451
484,5865,2386,2639,9625,13277
188,6043,2629,3745,8998,12954
499,5747,1515,3393,8959,13613
169,5819,2048,2725,8906,13573
552,6061,2587,3962,9049,13141
428,6157,2801,4018,8807,12072
363,6741,2433,3960,8868,12733
313,5688,2518,3769,8841,13679
780,5981,2489,3839,8765,13095
66,6365,2696,4151,8826,13498
790,5828,3310,3583,8795,13632
304,5875,2389,3805,8835,12668
271,7255,2312,3490,9008,13560
448,6036,2354,3730,8688,13056
511,6283,2766,3972,8732,13201
396,6197,2559,3872,8959,13089
511,6348,2829,3961,9079,13210
359,5912,2213,3665,9123,13456
577,6402,2642,4002,8728,13080
511,6408,2559,3920,8975,12792
511,6436,2729,3817,8760,12260
511,6853,2363,3712,8699,13072
511,5973,2544,3968,9226,13131
449,6053,2402,3583,8842,14296
498,5969,2688,3850,8778,13420
528,6773,2732,4105,9545,13108
412,6002,2296,4232,8886,13276
0,5952,2839,4280,8126,12578
634,6106,2538,3849,9024,13694
196,6248,2559,3780,8734,13140
616,6336,2748,3555,9135,13247
705,6112,2570,3648,8835,13380
388,5970,2690,3638,8714,13448
339,6441,2412,3650,8660,13045
511,6199,2795,3020,9049,13178
17,5664,2348,3907,8759,13376
358,6104,2696,3136,8952,12917
131,6821,2361,3611,8961,13653
114,6105,2581,3940,9024,13156
308,6033,2337,3877,8629,13382
58,5810,2455,4636,8856,13556
148,6182,2147,3583,8829,13464
228,6040,2456,3731,8770,13731
0,5977,2376,3937,9158,13216
296,5987,2913,3645,7912,13634
0,5849,1715,3665,8676,13536
804,5925,2821,4064,8524,13573
293,6184,2432,3743,9180,13234
225,5913,1350,3978,8950,12218
160,6701,2092,3654,9001,13349
421,6067,2481,3647,8662,13380
169,5826,2295,3606,9030,13312
86,6752,1925,3858,8788,13258
357,5643,2364,3755,8654,13426
353,6213,2177,3741,8729,13039
0,6004,2200,3760,8921,13319
0,5796,2504,3420,8766,13543
437,6034,2624,4111,8970,13388
406,5977,2501,3701,9280,13167
338,6068,2650,3762,8396,14086
228,6060,2624,3864,8539,13410
500,6280,2683,3831,9224,12310
200,5658,2361,3543,8757,13696
668,6254,2851,3981,8714,13328
388,6282,2555,3693,8788,13216
454,5846,1621,3716,9477,13341
426,5983,2448,3258,8833,13088
146,6510,2216,3607,8759,13644
1045,6036,3579,3484,8848,13585
632,5954,2713,3782,9260,13249
628,6491,2559,3792,8790,13622
472,6168,2586,3998,8772,13154
511,5877,2991,3692,9154,13452
77,6379,1535,3777,9361,13274
508,5384,2354,3538,8844,13709
347,5871,2424,3746,9318,13480
990,5849,2098,3528,7923,13254
395,5754,2981,3320,9173,13364
839,6647,2551,4056,8739,13122
308,6325,2587,4304,9464,13200
164,5817,2584,3755,8633,13482
595,6269,1835,4037,8888,12964
511,4812,2107,4295,8926,13453
340,7004,2521,3510,8932,13666
420,6009,2271,3016,9084,13538
509,5968,2266,3606,8703,13169
511,6059,1089,3583,9071,13213
48,6312,2365,3643,8657,13454
661,6050,2532,3870,8824,13113
886,6268,2547,4016,8815,13105
88,5915,2160,3621,8856,13688
852,6312,1110,3729,9036,14057
448,5815,2637,3706,7730,13608
584,6014,2448,3813,8804,13220
792,6218,2589,3976,8952,12836
1195,6168,2559,3858,9179,13352
332,6208,2234,3354,8899,13711
600,6290,2590,3796,9650,13074
766,6316,2842,3874,8816,13189
767,6493,2414,3685,8907,13222
367,5970,2559,3712,9271,13712
778,6166,2795,4159,8957,12997
298,5922,2370,4264,9100,13502
497,5928,2945,3514,8722,13849
832,7806,2720,4038,8837,13092
296,6084,2499,3794,9007,13943
72,6217,2378,3812,8840,13640
424,6200,1994,3574,9253,13396
351,6101,2557,3837,9061,13348
511,6221,2644,3916,8932,13325
726,6162,2496,3706,8896,13230
438,6256,2493,3691,8796,13322
585,6185,1647,3941,8837,12912
506,6068,2508,4049,8810,12842
197,5745,2413,5136,9254,13377
1475,6054,3256,3388,8097,13762
