Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
14,5204,3350,3461,6729,12316
276,5676,3658,3930,6592,12186
178,5755,3450,3777,6543,11129
0,5550,3468,3988,7114,12540
679,6241,3429,3697,6809,12054
509,5587,3889,3754,6336,12653
68,5482,3723,3929,6620,12043
988,5664,3752,3527,6833,12360
456,4928,3376,3809,7037,12303
358,5608,3493,3881,6978,11910
128,5560,3392,3185,6652,11905
244,5520,3496,3703,6584,11797
511,6428,3346,3904,7493,12019
19,5522,3259,3681,6779,12432
1106,5058,3140,3695,6672,12449
313,5938,3406,3988,6713,12512
0,6400,3352,3667,6773,12126
2456,5571,3424,4058,6968,12000
58,5631,2968,3636,7057,12218
0,5813,3100,3561,6755,12179
0,5631,3184,3860,6871,11867
196,5289,3028,3394,6746,12596
192,5501,3417,3442,6720,12368
665,5523,3109,4036,6702,12520
0,5874,3351,3758,6580,12149
106,5250,3291,3701,6889,12353
0,5157,4244,4165,6922,12305
530,5466,3932,4569,5933,12156
88,5550,3686,3618,7040,12086
513,4696,3368,3699,6586,12314
84,5532,3004,3830,6486,12312
89,5440,3309,4154,6752,11954
704,3281,3653,3876,6506,12180
0,5288,3156,3733,6571,12628
253,5521,2891,4128,6700,12522
140,5568,3341,4168,6997,11990
1172,5364,3583,3634,6029,11841
352,5631,3176,3944,6559,12168
511,5664,3385,3575,6891,12517
321,5185,3006,3545,7323,12302
448,5440,3169,3645,6556,12328
233,5459,3298,3730,7048,12164
511,5676,3628,3155,6973,12110
192,5236,2935,3435,6873,12566
0,5335,3702,3781,6406,11166
38,5320,2926,3923,6591,12550
88,5379,3216,3590,6982,12439
1069,5243,3621,4456,7928,12496
238,5505,3440,3839,7686,12262
363,5572,3432,3684,6680,11983
456,5123,2801,3853,6933,12126
150,5671,2986,3523,6858,12472
346,5547,3252,3645,6648,12736
882,5633,3755,3583,7225,12453
343,5424,3473,3689,6445,12221
320,5409,2792,3972,6052,12521
647,5776,3494,4480,6923,11908
0,5726,2770,3626,6432,12249
367,5590,3482,3136,6945,12201
0,5131,3191,3672,6731,11033
499,5754,2884,4044,7180,11939
580,5631,3500,3798,6655,12155
417,5488,3290,3688,6451,12252
416,5476,3518,3809,6842,12421
0,5442,2959,3330,6713,12032
0,5520,3472,3924,6725,12065
524,5384,3438,3909,6869,11951
523,5618,3273,4020,6588,11930
549,5426,3582,3816,6866,12140
408,5465,3421,3990,8019,12139
211,4763,3254,3777,7049,12041
395,4476,3448,4308,6871,11887
666,4995,3258,3945,6806,11988
0,5228,2965,3608,6815,12306
558,5461,3459,4607,6847,11829
0,5492,3033,3795,6987,11817
133,5424,4006,3388,6344,12463
0,4607,3119,3583,7412,11409
1135,5297,2886,3731,6724,12466
169,5185,2337,3572,6635,12444
205,5312,2938,3609,5890,12601
203,5380,2979,3583,7054,12234
104,5688,3275,3960,6812,11989
232,5549,3146,3593,6655,12553
131,5827,1912,3641,6502,10934
268,5320,2977,3911,6566,12550
0,4996,3036,3530,6728,12186
0,5292,3229,3802,6677,11642
511,5272,3088,3673,6818,12301
0,5134,3296,3724,6785,12318
0,5275,3152,3424,6655,11913
836,5658,3199,3924,6909,11930
448,5280,3093,3866,6896,12461
384,5227,3122,3844,6792,12537
407,5561,3222,3728,6635,12200
181,5430,3085,3583,6655,11942
230,5508,2844,3703,7195,12249
511,5797,3019,2915,6788,12498
0,5631,3206,3756,6914,12080
138,5185,3107,3729,7023,12325
439,5674,3201,3583,7289,12149
223,5747,2908,4171,6666,12087
456,5998,3583,3916,5950,12384
436,5536,2955,3736,5679,12346
568,5797,3176,3812,6907,12249
727,5725,3205,3962,6864,11765
494,5628,2762,3898,6980,12702
157,5209,2676,3458,6920,12312
373,5582,2905,3438,6692,12303
747,5402,2898,3499,6682,12378
244,5501,2900,3617,6978,12235
474,5382,3143,3823,6653,12319
298,5272,3016,3740,6553,12513
553,5825,3258,3767,7284,12148
0,5304,3750,3717,6902,12407
450,5659,3252,3867,6874,12242
405,6106,3280,3740,6805,12203
138,6156,2256,3354,6655,11396
1124,5870,3186,3865,6892,11750
468,5696,3185,3550,6578,12394
556,5877,2802,3708,6377,12312
