Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
992,8908,4448,5406,17731,15524
1096,8616,4506,5712,17336,15152
511,8646,3875,5216,17668,15724
511,8295,3988,5800,17733,15968
276,6786,2802,5474,17568,15257
1161,9032,4461,5630,17544,15327
985,9067,4015,5573,17349,15495
856,8884,4163,5472,17669,15800
1082,8721,4611,5069,17756,15209
928,8806,4439,5599,17806,15757
1143,8703,4536,5536,17586,15746
978,8741,4118,5786,17495,15950
1076,8848,4324,5139,17572,15499
1220,8093,4496,5829,17693,16058
719,8703,4025,5192,16151,16022
1135,8792,4324,5597,17860,15712
1465,8553,4273,5493,17461,15736
1384,9082,4228,5651,17559,15482
980,8640,3637,5198,17866,15800
1150,9155,4432,6017,17527,15400
1251,8924,4417,5768,17533,16370
723,8941,3776,5058,17457,16350
709,8681,3936,5426,17437,15742
1024,8817,4060,5495,17233,15444
1389,8173,4188,5631,17445,15547
868,8810,2917,5531,17559,15260
969,8321,3832,5357,17364,15729
790,8589,3694,5218,17221,15936
766,8700,4009,5335,17206,15297
764,8703,4032,5365,17327,15612
1170,8644,3927,5270,17674,15858
846,8872,4133,5380,17281,15802
652,7482,3989,5511,17486,15922
1108,7728,3937,5324,17706,15929
1474,8850,4323,5556,17338,15498
749,8496,4042,5373,17781,15741
795,8782,4421,5690,17668,15594
960,8799,4014,5484,17819,15226
1092,8630,3946,5355,17824,15626
1152,8825,4124,5622,17919,15597
555,8372,3894,4862,17480,15701
1643,8813,4190,6515,17529,15999
1134,9638,3999,5502,18194,15601
724,9103,4605,5869,17369,15574
702,8744,3930,5631,17428,15781
936,8690,5038,5314,17768,15871
1309,8707,4047,5460,17229,16411
1751,8740,4104,5272,17256,15867
1158,8994,4285,5415,17545,15746
1237,8705,3987,5440,17919,13334
1944,8764,4701,6500,17290,15529
713,8537,4145,6037,17451,15816
1368,8881,4953,5126,17337,15986
895,8744,3958,5174,17625,15986
1613,8703,3869,5324,17426,15769
1135,9067,3375,5667,17481,15612
835,8825,3139,5935,17663,15311
1151,9054,3832,5336,17366,15871
2109,9068,4324,5560,17583,16392
1156,9616,3953,4860,17366,15655
1075,8819,4056,5441,17751,15857
1106,8577,4506,5766,17934,15692
1300,8933,4266,5560,17576,15486
511,8854,4224,5385,17661,15805
950,8683,3829,5133,17530,15924
0,8747,4063,5326,17474,15199
735,8308,4037,5746,17192,15828
632,8778,4328,5741,17469,15328
782,8677,4153,5509,17265,15878
525,9398,4302,5132,17484,15867
885,8703,4433,5611,16592,16168
1200,8757,4022,5541,17357,15574
796,8774,4033,5138,17624,15842
1092,8911,4258,5432,17919,15569
883,8890,4271,4970,17518,16107
903,9069,4393,5569,17114,14854
1033,8788,4192,5633,17904,15768
854,8064,2886,5045,16661,16068
1484,8984,4788,5624,17631,14588
982,8902,4045,5395,17740,15737
1121,8826,4385,4841,17520,15559
1349,8931,4032,5732,17600,16336
811,8278,3703,5161,16188,16025
1260,8950,4524,5723,17498,15474
677,8708,4129,5710,17240,15559
717,9066,4540,5040,17300,15945
1224,8793,4021,5856,17048,15625
861,9438,3957,5378,17480,15871
951,8302,4202,5641,17413,15671
639,8633,4296,5538,17898,15718
944,8703,4274,4801,17931,16005
678,8567,4325,5317,17583,15719
1069,8901,3974,5505,17919,15590
1350,8768,4593,6176,17693,15750
0,9005,4204,5909,17119,14900
1051,8958,4461,5589,17527,15448
924,8786,4474,5784,17582,15688
1050,8896,4280,5540,17269,15868
810,9469,3755,5202,17499,15871
1105,9002,4526,5745,17499,15697
874,8616,4441,5362,17078,15871
1705,8666,4348,5700,18479,15551
