Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
20,24061,3310,4654,13161,14436
0,23524,3420,4004,13124,14154
76,23824,3292,4395,13205,14440
161,23961,3242,4021,13005,12031
0,23865,3449,4296,13052,14422
77,23896,2544,3944,12993,14367
104,24149,3514,4335,13090,14145
0,23959,3235,4246,13361,13588
252,24588,3232,4083,13232,14258
292,24249,3109,4030,12816,14000
0,23636,3336,4262,12809,14029
8,24152,3545,4330,13176,14041
420,23785,3246,4127,13088,14104
0,23508,3191,3883,13052,14180
0,23492,3465,4180,12689,14190
0,24168,3414,4399,13046,14363
0,23245,3221,4319,14007,13991
26,23894,3360,4342,13286,14000
100,24314,3678,4069,13257,15211
0,24125,3733,4400,13136,14714
134,24117,3632,4465,13216,13769
100,23988,3343,4733,13221,14310
346,23996,3388,4084,13301,14329
60,23061,3509,4332,13044,13859
0,24276,2928,4197,13103,14040
0,24299,3919,4296,13276,14259
49,24099,3185,3989,12988,14418
15,23988,3448,4296,13369,14215
204,24247,3487,4160,13285,14148
122,24384,2563,4452,13269,14052
0,23986,3366,3643,13130,13670
0,24026,3318,4282,13136,13737
164,23979,3501,4030,13349,14313
0,24552,3279,4289,13010,13910
0,23731,3160,4060,13135,14339
0,23744,1784,3935,13233,14121
193,23910,2524,4436,13329,14054
12,24198,3222,4360,13161,14208
0,23810,3256,3588,12960,14305
0,23208,3088,4184,12883,14083
0,23842,3150,3899,13058,13713
163,24432,3013,4013,12373,14237
0,23809,3762,4995,13056,14168
160,24243,3452,4482,13276,14022
0,23956,3097,4062,13504,14170
130,23771,3427,4294,12898,14162
77,24042,3285,4746,12926,13672
26,23936,2803,4329,13137,14412
0,23818,3390,4288,13168,13967
400,23998,3158,4015,13113,14410
436,24097,3048,4204,12711,14339
42,23939,3205,3897,13027,14462
0,24076,3544,4448,13301,14162
232,23876,3346,4235,13218,14442
0,24043,3519,4506,12954,14091
0,24197,3482,4526,12552,14189
566,24528,4296,3772,13109,13975
0,23650,3221,4108,13869,13536
181,24066,3104,4076,12968,14333
42,24025,3321,4148,12909,14148
36,24858,3064,4178,13021,14145
138,24083,3416,4259,13126,14443
342,24425,3622,4162,13398,14256
0,24029,3662,4224,13348,14092
0,24187,3420,4240,13310,13995
0,24122,3146,4008,11954,14409
266,23936,3477,4162,13213,14054
230,24274,3404,3930,13555,14189
38,24085,3621,3929,13410,14224
0,23816,3501,4230,12973,14233
