Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,17466,2920,3530,10525,12956
0,16889,2337,3314,10083,13740
0,16909,3133,3485,10461,12864
10,17077,2976,3584,10580,12954
0,17459,3300,4006,10436,13122
0,17156,2828,3299,10473,13168
0,16935,2736,3284,10135,13161
0,17094,3367,2762,10377,13423
0,17096,2868,3167,10493,13198
0,18287,3405,3139,10635,13062
0,17278,3057,3537,10346,12996
0,16968,2804,3648,11139,12952
0,15602,3211,3992,10261,12768
0,17313,3107,3613,10299,12827
0,17101,2548,3098,10500,13135
0,16736,2676,3126,10418,13289
0,17234,3289,3855,10417,12924
0,17116,2789,3287,10449,13468
0,17217,3023,3032,10380,12900
0,17373,2978,3280,10608,13376
0,17184,2970,3402,10589,13297
0,16820,3120,3717,10201,13312
0,17219,3081,3614,10350,12720
0,17667,3024,3115,10650,13300
0,17112,2684,3525,10240,13072
0,17010,2817,3383,10556,13133
0,17072,2826,3512,10784,12967
0,17299,3254,2598,10606,13076
0,16980,3134,3628,10229,12774
30,16918,3182,3370,10616,12976
0,17342,3049,3553,10605,12271
0,17444,3018,3693,10355,12828
0,17229,3166,3665,10198,12787
0,17131,3181,3552,10474,12854
41,16834,3035,3204,10923,12796
0,17185,3224,3527,10565,12917
78,16867,3658,3477,10213,12940
72,17154,3163,3452,10624,13174
0,17160,2382,3596,10116,12960
0,16696,2936,3420,10339,12992
160,17257,3160,3152,10435,12798
0,17208,3093,3409,10442,12935
0,17244,3011,3464,10129,13056
0,16912,3207,3788,10197,11864
0,16817,4216,4556,9579,13394
0,16933,3044,3658,10262,12932
0,17337,3088,3353,10144,13144
0,16742,2723,3644,10082,12976
0,16674,2793,3260,10112,13129
0,17220,3310,2935,10464,13060
0,16938,2784,3424,10017,13039
93,16967,3334,3376,10505,13203
0,17201,3322,3681,10388,12906
0,16710,2965,3349,10018,13022
0,16818,2838,3314,10305,13250
0,17226,3064,3518,10405,12190
25,16802,2882,3268,10467,13411
0,17026,2856,3242,9954,13390
0,16297,2643,4160,10133,13361
0,16838,3116,3636,11396,12983
820,16878,3432,3731,9693,12087
0,16928,3253,3814,10402,13029
0,17011,2959,3407,10612,13176
0,17004,3147,3665,10270,13617
0,16848,3160,3884,10485,12971
0,16634,2803,3994,10673,13147
0,16675,3122,3592,10821,12954
0,16634,3312,3689,10257,13296
0,16795,2789,3319,10336,13349
0,16006,2962,3825,10549,13114
0,16684,2604,3231,10263,13752
188,16762,3423,3583,9860,13497
0,16544,2687,3142,10384,13419
0,16714,2601,3205,10345,13397
0,16631,2604,3211,10360,13414
0,16865,2403,3401,10221,13140
0,16486,2908,3517,10583,13044
0,17576,2815,3422,9928,13216
0,16945,2969,3531,10493,13280
0,16592,2976,3158,10767,13050
415,16698,3562,3626,10293,13476
0,16746,2363,3172,10570,13061
0,16383,2980,3539,10168,13193
180,16605,3328,3756,10163,13345
735,17082,3018,3592,10261,13186
3093,16530,2904,3382,10432,13371
0,16829,3081,3607,10542,13356
270,16373,2883,3712,10277,13237
0,16888,2969,3859,10595,13400
0,16366,2998,4256,10264,12196
0,16285,3093,3722,10448,12896
0,16440,3243,3832,10414,13583
0,16535,1812,3593,10533,13444
0,16056,3149,3212,10440,13453
64,16394,2597,3265,10597,13082
