contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
21.547974413646042,21.569194842115948,1.9228348055640183,1.8625748806985511,0.6102886303069608,0.6247857177344509,0.2408157595316399,0.24275996386374812,0.9143646319020595,0.9142431274442819
