contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
24.84569499441568,24.109401969743132,1.70035028936948,1.6461569702507874,0.7012524419809445,0.6997543334092635,0.29670804078264307,0.2916870973382923,0.895046644404163,0.8982105572010908
