contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
21.712915016752934,21.651690526957,1.926591532135243,1.9039496395573177,0.6110548506706112,0.6151324082461732,0.23908295357609702,0.23967283278020116,0.9144628620110783,0.9146996234696075
