L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
100.88531686666454,187.61581309482128,180.77410319253906,5.243278758321432,2.2633390923387924,2.1491511340682337,102.0,188.0,181.0,104.0,190.0,183.0
