L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
97.8572428939746,187.60826940828213,180.05949008498584,2.0793460778310866,1.099372051586279,0.9150270024994221,98.0,188.0,180.0,97.0,187.0,181.0
