L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
94.10437024540853,185.66301683801763,178.4808861444441,3.1742472723915984,1.5581562030970142,1.4303137530597385,95.0,186.0,179.0,95.0,187.0,179.0
