L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
107.0243817041729,191.40761371232136,183.42636152401565,4.188012512352664,1.950577431759877,1.7623106174299006,108.0,192.0,184.0,109.0,193.0,184.0
