H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
6.279466530859089,203.99242448355986,46.620332940764555,0.8554913292421451,12.901827849613436,2.4609719817902427,6.0,207.0,47.0,6.0,213.0,45.0
