H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.4028073972689943,220.42009103351688,29.1752554349556,1.443678566906155,8.407194265068902,3.0489337575670676,4.0,222.0,29.0,5.0,227.0,27.0
