H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
7.933698316198237,212.29662284750293,62.902823312219496,0.7014321446129604,9.329553962976002,3.0102126461135503,8.0,213.0,62.0,8.0,213.0,60.0
