H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.6710698029729127,221.39437247350162,28.210363815768535,1.515168565714295,7.830929510481626,2.726700645031189,4.0,223.0,28.0,5.0,226.0,27.0
