L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
96.24785943915714,186.5515803545851,179.29512684215553,3.600961689250323,1.7499378288948695,1.3942383888655625,97.0,187.0,179.0,99.0,187.0,179.0
