L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
100.54333641022376,187.53200496546455,180.6844383613967,5.287402229961501,2.2305098259141705,2.1148094974324687,102.0,188.0,181.0,106.0,190.0,183.0
