L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
104.11340993729509,188.71384918992902,182.07365439093485,4.630980501435922,1.9659495112592948,1.8689524638965787,105.0,189.0,183.0,107.0,190.0,183.0
