L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
102.26523856510806,189.22802941082853,181.39882865964287,2.368711885571416,1.0787433462978258,0.9698254474290025,103.0,189.0,181.0,104.0,190.0,182.0
