H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.9786739663239645,253.29706846611708,158.3474233695133,0.14556856616721772,1.4305995598937045,7.2259824817557705,3.0,253.0,159.0,3.0,253.0,163.0
