H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.818919693159754,251.41700353311901,142.7582519018366,0.38632871619123454,1.421373605236263,5.417362269084105,3.0,252.0,145.0,3.0,252.0,147.0
