H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.004137887131171,252.4031893560811,121.03797307190375,0.12067077542339336,1.7071708028394534,7.735801080128985,3.0,253.0,124.0,3.0,253.0,125.0
