B,G,R
3,9,65
5,12,67
4,11,67
3,10,67
3,10,67
3,10,66
3,10,65
3,9,65
3,10,65
3,9,65
2,9,65
2,9,65
2,9,65
2,9,65
3,10,65
3,10,65
3,10,65
3,10,65
2,9,65
3,9,65
3,9,66
3,9,68
3,10,68
4,10,68
4,10,68
3,10,68
3,9,67
3,9,67
4,9,67
4,9,66
2,9,65
2,9,66
3,10,67
4,11,68
5,12,69
5,12,69
4,12,68
4,11,68
3,10,67
3,10,67
3,10,67
3,10,67
3,10,67
2,10,67
2,10,66
2,9,66
2,10,66
2,10,66
3,10,67
3,10,67
3,10,67
3,10,67
2,10,67
2,9,67
2,10,68
3,10,69
3,10,69
3,10,69
3,10,69
3,10,68
3,9,68
3,9,67
4,9,67
4,9,67
4,9,66
4,9,65
4,9,64
4,9,63
4,9,62
1,9,64
1,9,64
1,9,65
2,9,66
3,9,67
3,10,67
3,10,68
3,11,70
3,11,70
4,12,70
5,12,70
4,11,70
3,10,69
3,10,68
3,10,68
3,10,67
3,10,68
3,10,67
3,10,67
3,10,67
3,10,67
3,10,67
3,10,67
3,10,67
3,10,67
3,10,67
3,10,68
3,10,68
3,10,68
3,10,69
3,10,69
3,10,69
3,10,69
3,10,69
3,10,69
3,10,69
3,10,69
4,10,69
4,10,68
4,10,67
5,9,66
5,9,64
4,9,64
4,9,62
4,9,62
4,9,61
4,8,61
3,8,61
3,8,61
1,9,64
1,9,64
1,9,64
1,9,66
1,9,66
1,9,66
1,9,67
2,10,67
3,10,69
3,10,69
3,10,70
3,11,71
3,11,71
3,11,71
3,10,71
2,10,70
2,10,70
2,10,70
2,10,70
2,10,69
2,10,70
2,10,69
2,10,69
2,10,69
3,10,70
3,10,70
3,10,70
3,10,70
3,10,70
3,10,70
3,10,70
3,10,70
3,10,70
2,10,70
2,10,70
3,10,70
3,11,71
3,11,71
3,11,71
3,10,70
3,10,69
3,10,69
4,10,69
4,10,69
4,10,68
4,10,66
4,10,65
4,10,64
4,10,63
4,9,62
4,9,62
4,9,61
3,8,61
3,8,61
2,9,61
3,9,62
2,9,62
2,9,64
2,9,64
2,9,64
1,9,64
1,9,66
1,9,66
1,10,66
1,10,67
2,10,68
3,10,69
3,11,70
3,11,71
3,11,71
3,11,71
3,11,71
3,11,72
2,11,72
2,10,72
2,10,72
2,10,70
2,10,70
2,10,70
2,10,70
2,10,70
2,10,70
2,10,71
2,10,71
2,10,71
3,10,71
3,11,71
3,11,71
3,11,71
3,11,71
2,10,71
2,10,71
2,10,71
2,10,71
2,10,71
3,11,71
3,11,71
3,11,71
3,11,71
3,11,71
3,11,71
3,11,70
3,11,70
4,11,69
4,11,69
5,11,69
5,11,67
5,10,65
5,10,65
5,10,64
4,10,63
4,9,62
4,9,62
3,9,62
3,9,62
3,9,62
3,9,62
3,9,62
3,10,64
3,10,64
3,9,62
3,9,63
2,9,64
2,9,64
2,9,64
2,10,64
2,10,66
2,10,67
1,10,68
1,10,69
2,10,69
3,11,70
3,11,71
3,11,72
3,11,73
3,11,73
2,11,73
2,11,73
2,11,73
2,11,73
2,10,72
2,10,72
2,10,73
2,10,73
2,10,72
1,10,72
2,10,72
2,10,72
2,10,72
2,11,73
2,11,73
2,11,73
2,11,73
1,11,73
2,11,73
2,11,73
2,11,73
2,11,73
2,11,73
2,11,73
2,11,73
2,11,74
2,11,74
2,11,74
2,11,73
2,11,72
2,11,71
2,11,71
3,11,71
3,11,70
3,11,70
4,11,69
4,11,69
4,10,67
5,10,66
5,10,65
4,10,65
4,10,65
4,10,64
4,9,64
4,9,64
4,9,63
3,9,63
3,10,63
3,10,64
3,11,64
3,10,65
3,10,65
3,10,65
3,9,61
3,9,62
3,9,62
3,9,64
2,9,65
2,9,66
2,10,66
2,10,68
2,11,68
2,11,69
2,11,70
2,11,71
2,11,72
3,11,73
3,11,74
3,11,74
2,11,74
2,11,74
2,11,74
2,11,74
2,11,74
2,11,75
2,11,74
2,11,74
2,11,74
2,11,74
1,10,73
1,10,73
1,10,73
1,11,73
2,11,74
2,11,74
2,11,74
1,11,73
1,11,73
1,11,73
1,11,74
1,11,74
1,11,74
1,11,74
1,11,74
1,11,74
2,11,75
2,11,75
2,11,75
2,11,75
2,11,74
2,11,74
2,11,73
2,11,71
2,11,71
2,11,71
3,11,70
3,11,70
4,10,70
4,10,69
4,10,68
5,10,67
5,10,66
5,10,65
4,10,65
4,10,65
4,10,65
4,10,65
4,10,65
4,10,65
3,10,65
3,10,65
3,10,66
3,10,66
3,10,66
3,10,66
2,10,65
4,9,59
4,9,60
4,9,60
4,9,62
