contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
84.99649710630516,85.77033201340237,2.5583815615798544,2.5416285917352006,0.6949465289279056,0.703058608048479,0.2520560948673361,0.25418448842415525,0.9033257605313453,0.9024463458863226
