contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
95.94164382170776,96.87826175246208,2.605772159610113,2.5764544623819683,0.7151953401282538,0.719587834014534,0.26551545684363226,0.26639646827891855,0.9015440883846719,0.9005633040264246
