contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
52.68245507158088,51.94029850746267,2.269265915321352,2.138541983957762,0.6493682471848965,0.6722215237316894,0.226183945831711,0.23156237179879688,0.8931116287671435,0.8946069910732195
