contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
53.54038481064066,54.65521880393948,2.116585440146208,2.118362270281248,0.693436039777756,0.6936158361975394,0.25984476687137603,0.25805315628382836,0.8880237299376016,0.8856585376036703
