contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
146.61851457000688,148.9004975124377,3.226647375368058,3.2643923240938166,0.6795849260257103,0.6728560749935723,0.26375681729574285,0.2621749454537885,0.8874173645405178,0.8856533366119003
