contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
62.15169052695705,63.7255812772871,2.367702304802516,2.490735100010148,0.6661876203963396,0.6278842699131649,0.23858188610031517,0.23250513422457778,0.9095564282144394,0.9072605606466524
