contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
89.6043253122144,89.92009341049851,2.246014823839984,2.277896233120114,0.8050841859314506,0.7930080574604331,0.3583113982587869,0.35693133024725665,0.8784575677922958,0.8780265871383621
