Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,18171,2202,2102,9881,10287
0,18529,2114,2166,10540,10140
0,17472,1946,2112,9822,10200
0,18105,2692,2654,10075,10291
72,18385,1982,2335,10162,9783
0,18382,2449,2149,9431,10451
0,18554,2071,2182,10369,9358
0,18726,1822,1488,10416,10316
0,19340,2092,2122,10102,10105
0,18520,1916,2480,10186,9792
0,17960,2157,2058,10420,9925
0,18725,2358,2498,10294,9969
0,18670,2394,2112,10467,10245
123,18661,1664,1841,9942,10291
0,18815,2223,2401,10359,10052
0,18352,2144,2096,10059,10155
0,18433,2392,2537,10331,9720
0,18887,2059,2154,9884,9873
0,18071,2834,1799,10074,9416
0,18369,2000,2174,10873,9667
0,18325,1984,1988,9832,10098
0,18248,1428,1896,9727,10292
0,18384,2385,2372,10388,9913
393,18303,2061,2159,10096,10113
0,18346,2424,2472,9993,9121
0,18461,2361,2578,10320,10054
393,18062,1962,2861,9994,10334
0,17733,1836,2141,10196,9945
0,18325,2223,2295,10476,10162
0,18442,2304,2417,10332,10377
0,18243,1955,2476,10246,10246
0,18537,2336,2368,9966,9876
0,18272,1935,2368,10438,10165
0,17990,1877,1864,10106,10499
690,18153,1668,1957,10128,9712
0,18058,1846,1522,10470,10269
0,18031,3173,2171,9953,10261
576,18039,2155,2941,9885,10257
0,18470,2293,2162,10368,9952
0,18123,1820,1956,10181,10208
157,18349,2261,1892,10446,9906
0,17840,2148,2292,10160,9950
214,17997,2302,2341,10096,10708
94,18124,1984,2214,13823,9915
0,18085,2228,2103,10144,9736
36,18536,2161,2159,10304,9995
0,18558,1989,2170,10337,10098
0,18205,1720,1920,10333,10669
0,17861,1214,2305,10094,9503
0,18214,2202,1762,9727,10094
0,18304,2204,2356,10085,9808
0,17919,2063,2507,10073,10440
0,18207,2473,2086,10144,9173
397,18092,2069,2121,9969,9813
0,18560,2690,2448,9106,9928
0,18611,1956,1946,9921,10130
0,18252,2195,2301,9905,9979
0,17863,1876,1889,10007,10076
0,18281,2125,2256,10180,9915
0,18080,2452,2941,10107,10401
0,18001,2243,2232,10049,9738
0,18316,2485,2329,9725,9727
0,18317,2148,2209,10468,9915
0,18088,2200,1583,10962,9973
30,18299,3040,2217,10472,10290
0,18358,2475,2381,10485,9826
0,18081,1962,2094,10267,10212
0,18528,2452,2392,9917,9780
0,18496,2317,2552,10261,10075
0,18111,3317,2657,10116,10476
52,18471,2352,2070,9882,9946
0,18032,1835,2080,10107,10056
0,17996,2208,2086,10040,9724
0,18276,1847,2474,10338,9885
0,18047,2236,2324,11000,9853
0,18113,1993,2071,9965,9982
0,18095,1944,1871,10583,10060
0,17946,2227,2199,9340,9340
15,18040,2376,2089,9849,10032
0,17965,2006,2157,9986,9794
0,18053,1960,1962,10641,10099
0,18002,2802,1946,10138,10415
0,18119,2160,2201,10116,10189
102,18166,2440,2216,10491,9940
0,18121,1484,2132,9931,10128
0,18641,2120,2101,9941,10019
0,17516,1974,2229,10506,10876
0,18313,2341,2356,9927,9880
433,17774,2168,2637,10126,10661
0,18379,2338,1438,10304,9842
0,18376,2387,2407,9749,10031
0,17574,1791,1844,10145,10296
0,18312,2326,2221,10548,9825
0,18668,2559,2368,10068,9768
0,18053,2130,2139,10098,9964
0,19195,2220,2078,9973,10269
0,18512,2062,1376,10304,11072
0,18051,1941,1987,10037,9983
0,18566,2453,1972,9836,10048
0,18580,2141,2262,11189,9855
0,18256,2813,3513,10089,10319
0,18828,2151,2227,10008,9918
0,18194,1816,2592,10099,10268
0,18374,1919,2317,10514,9864
0,18511,1822,1859,10165,10263
0,18514,2274,2327,10145,9744
41,18267,1946,2088,10149,10468
0,18806,2112,2055,10422,10293
0,18773,2473,2309,10196,9973
0,18453,2388,2144,10281,9924
0,18545,2362,2391,10250,9764
0,18772,2322,2368,10271,9801
0,18748,2440,2354,10158,9645
0,18434,1906,2117,10161,10133
0,18380,2202,2517,10194,10113
0,18606,2503,1923,10162,10315
278,18943,1714,1686,10288,10293
0,18744,2132,1849,10468,9930
0,18270,1861,1163,10186,10088
0,18754,2151,2075,10100,10020
0,18524,1912,2082,10144,9908
772,18000,1973,2211,10043,9510
0,18470,1446,1856,10170,10265
0,18196,2287,2759,10002,10177
0,18726,2548,2700,10266,10568
0,18665,0,2014,10423,10158
361,18577,2407,1819,10078,10332
0,18680,1925,1976,10139,9946
0,18172,2259,2460,10148,9763
0,19123,2208,2321,10442,10004
0,18678,2150,2054,9835,10122
0,18298,2212,2264,10069,10115
0,18087,1757,1820,10053,10267
105,18251,1512,2490,9961,9392
0,18296,1952,1984,9946,10058
0,18674,2219,2314,10557,10109
323,18038,1535,2897,10046,10359
0,18310,2268,2298,10137,9673
0,20257,2385,2476,10121,9700
0,18371,2148,2218,10751,10082
0,18584,2121,1854,10052,10248
0,18516,2368,2430,10895,10013
0,17946,1665,2080,10064,10067
0,18513,2299,2322,10284,10338
94,18332,2516,1983,9765,9979
0,18580,2156,2294,10500,9949
0,18529,2164,2298,10343,9945
0,18643,2326,2404,10179,10005
0,18337,2168,2368,10284,10157
0,18762,1778,1078,12333,9941
48,18138,2103,2291,9834,9935
0,18497,2370,2423,10330,9882
0,18370,2076,2088,10610,10068
23,18620,2274,2349,10155,10148
49,18210,2071,2280,9814,9909
0,19270,1969,1973,10032,10104
0,18625,2122,2103,9619,10101
0,18362,2559,2007,9836,10688
0,18373,2282,2392,10128,9754
0,18723,2203,1593,10589,10016
0,18326,1910,2121,10144,9306
0,19404,2128,2242,9852,10127
0,18363,2084,2240,9981,9973
0,18613,2416,2590,10077,9930
0,18616,2416,2466,10458,9905
0,18981,2391,1896,9822,10135
256,18928,2220,1529,10425,10061
0,17998,2052,2144,9923,10060
0,18268,2376,2121,9964,10093
0,18315,1637,2950,10119,10448
0,18588,2506,2551,10367,10384
0,18376,2795,2440,10105,9760
0,18218,2073,2282,10303,9875
0,18276,2276,2483,10008,9792
0,18555,2237,2298,10363,9973
0,18509,2282,2380,10266,9723
0,18621,2402,2219,10549,9778
0,18496,2090,2248,10134,9805
0,18006,882,2266,10416,9704
0,18051,1321,2186,10367,9841
0,18257,1862,1966,10200,9648
0,18575,2248,2457,9643,9909
0,18226,2857,1906,10091,10202
0,18310,2312,2297,10241,10122
0,18978,1959,2127,9970,10050
0,18058,2067,1635,10518,10048
0,18529,2508,2480,10144,9846
0,18258,1873,2002,10096,9325
188,18213,2629,2353,9888,10036
0,18566,2155,2272,10443,10121
0,18563,2107,2287,10560,9992
0,18614,1949,2142,10258,9960
384,18470,2625,2792,10120,10264
0,18263,1977,2118,10370,10040
0,18204,2145,2556,10031,10449
0,18501,2257,2164,9996,10034
0,18139,1922,2056,10112,10280
0,18248,2148,2216,9954,9524
0,18294,2289,2552,10031,10443
0,19122,2662,1708,10015,10092
0,18660,2441,2624,10152,11782
2,19082,2106,2154,10358,10150
0,18396,2624,2445,10368,10259
0,17720,2230,2150,9921,10027
0,18296,2088,2190,10341,9448
0,18589,1999,2562,10202,9943
0,17762,2394,2455,10053,9259
0,18455,2315,2450,10137,10059
0,17970,1782,1929,10122,10274
0,18670,1932,2161,10546,10189
0,18705,2553,2443,10134,10252
0,18232,1784,2468,10147,10185
28,18939,2395,2248,10322,9477
0,17896,1872,2248,10305,9723
0,18074,2229,2724,10198,10358
0,18220,2108,2295,9819,10105
0,18370,2305,2484,10314,9894
0,18450,2248,2414,10320,10139
0,19324,2186,2008,9553,10304
0,18519,2304,2004,9749,10394
0,18159,1815,2068,10100,9832
0,18392,1104,1697,10372,9854
0,18262,1783,1984,10196,10356
0,17767,897,2376,10248,9778
0,18200,2118,2304,10047,10248
0,18135,2220,2355,9890,10019
0,17988,1755,1703,9977,9869
0,18080,1896,2768,10025,9727
0,17960,1984,2273,9936,10181
0,18148,1729,1891,10284,10184
0,17940,2073,2240,9793,10088
0,18275,2020,2115,10394,10342
0,18129,2164,2383,10194,9835
0,17409,1767,2436,10024,9596
0,17968,1935,2074,10109,10074
0,17918,1873,2327,10036,10268
0,18172,1882,2100,10188,10172
0,18380,2354,2424,10194,10015
0,17956,3336,1633,10334,10263
0,18112,2201,2180,9794,10041
0,18162,2128,2470,10020,10203
0,18324,1961,2057,10578,10121
0,17919,1938,2186,10356,10014
0,19245,1916,2085,10092,10109
0,17342,1845,1995,10072,9470
0,18305,2122,2311,10448,9856
0,18328,2150,2137,10149,10145
0,18251,1985,2200,10488,10520
0,18470,2404,2221,10196,9727
0,18242,2004,1848,10420,10023
0,18251,1956,2156,10452,10539
355,18114,2559,1987,10053,10071
0,18397,2422,2776,10355,11294
0,18286,2545,2391,10310,10344
0,18024,2005,2085,10173,9979
0,17993,1795,1856,10068,10504
0,18162,2283,2493,10751,9726
0,18552,2084,2293,10156,10100
0,18029,2938,3474,10184,10389
0,18496,2002,2270,10433,10071
0,18106,1634,1888,10064,10292
0,18059,1740,2287,10288,10337
0,18040,1857,2088,10421,10096
0,18561,1981,2232,10898,10111
0,18464,2230,2308,10396,9341
0,18122,1933,2199,9709,10202
0,18211,1874,1934,10276,10281
0,18301,2164,2214,9902,10176
0,17704,2081,2522,10269,10834
0,18303,2382,2497,11720,10021
0,18084,1768,1672,10353,10177
0,18136,1962,2140,10445,9408
0,17921,2085,2202,10665,9873
0,18172,2197,2374,10008,9797
0,17936,2001,2280,10333,9930
0,18292,2697,1790,9860,10433
0,17915,1910,2201,10100,9876
0,18007,2166,2362,10201,11146
0,18166,2164,2394,9983,9813
0,17859,1760,1998,10112,10426
0,18068,2555,2121,10149,10425
0,16816,1760,2283,10166,9495
0,18150,2259,2405,10262,9727
0,18081,1918,2196,10433,10198
0,18234,2310,1930,10464,10194
0,18209,1535,2708,10248,9941
0,18267,2262,2273,10079,9933
0,18452,2010,2799,10099,10066
0,18055,2101,2159,9754,10134
0,18094,2228,3201,9449,10598
0,18090,4248,1764,10393,10149
0,18714,1065,2079,10088,10000
529,17937,1930,2588,10173,10364
0,18141,2009,2173,10118,9987
0,18069,1797,2558,10244,10396
0,18100,2239,2450,10143,10000
0,18604,1886,2220,9977,10000
0,18016,2192,2458,10064,9689
0,17931,1883,2321,11470,9918
0,17841,1864,2198,10158,9972
0,18028,1791,2517,9930,10128
0,17938,1788,2000,10253,10269
0,18168,2110,2440,9880,9952
0,18084,1978,2136,10326,10313
0,18020,2197,2526,10064,9802
0,18025,2077,2663,10122,9806
178,17919,2101,2277,10455,10106
0,18309,2064,2470,9983,9825
0,18241,2293,2345,10241,9772
0,17972,1757,2169,10248,10312
0,18062,2121,2168,10244,9727
0,18180,1792,1934,9945,10529
0,17919,1926,2230,10040,9944
0,17891,2392,1949,10090,10338
0,17989,1535,1858,10362,10265
132,18106,2114,2222,10715,9860
0,18075,1784,2069,10040,10320
45,18020,2506,2156,9952,10133
0,17812,1792,1927,10594,9865
0,17372,2795,1946,10052,9515
0,17919,1655,1940,9836,10162
0,18300,1722,2061,11114,10071
0,18249,2179,2424,10107,10410
0,17780,1922,2219,10114,10326
0,18127,1839,1840,9912,10454
0,18336,1433,2508,10177,10104
1432,18158,2112,2185,10295,9974
0,18263,2009,2301,10431,9948
0,18312,2186,2352,10751,10095
0,18040,2254,2309,10242,9848
0,18368,1945,2327,10400,9463
0,18077,1657,1962,10387,10184
0,17760,2976,1971,10126,9910
0,17919,2100,2296,10097,10408
0,17902,1824,2112,10470,9932
0,18696,1826,1965,10338,10262
0,18100,1535,2152,9954,10110
0,17919,1782,1534,10328,10134
0,18068,1380,1868,10552,10141
0,17951,2797,1863,9935,10164
0,18199,1955,2453,10749,9956
0,18030,2134,2440,10261,9904
0,17767,1808,1064,8591,10126
0,18094,2472,2460,10272,10731
0,18077,1911,1978,10049,10243
