Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,9925,228,2185,4853,9480
0,9687,245,1942,5373,9722
0,9498,139,2098,4545,9164
0,9319,722,2583,5208,9704
0,9854,252,1842,4324,9104
0,10060,302,1893,5343,9261
0,9383,26,2013,5522,9672
0,9598,325,1618,4819,9441
0,9354,24,2063,5045,9235
0,9836,396,2196,5312,9521
0,9797,548,1363,5285,9853
0,9905,506,1951,5229,9351
0,9824,581,2238,4587,9622
0,9826,572,2453,5352,9604
0,9862,600,1814,5068,9413
0,9649,1089,2560,5028,8762
0,9961,864,2301,5188,9743
0,9548,54,1801,5316,9664
0,9732,264,1965,5520,9555
0,9707,474,2248,5057,9375
0,10085,320,1957,5631,9866
0,9603,532,2370,5288,9300
0,9962,1114,2188,4805,9415
0,10370,667,2069,4870,9626
0,10071,570,2304,5479,10163
0,10256,542,2213,5446,9653
0,9757,245,1844,5330,10131
0,9852,257,2183,4884,9536
0,10275,459,2178,5266,9613
0,10056,248,1864,5668,9647
0,9810,432,1258,5144,9560
0,9943,608,2325,5151,9402
0,9945,603,1994,5268,9168
0,9876,320,1964,5059,9399
0,10346,776,2224,5428,9805
0,10166,382,1901,5701,9727
0,9727,393,1904,5560,9416
0,9909,736,2113,5223,9720
0,10092,404,1972,4907,9614
0,10389,377,2083,5345,9727
0,10347,576,2287,4312,8704
0,10320,796,2213,5303,9298
0,10322,788,3082,5229,9174
0,10368,840,2324,5400,9640
0,10448,451,2454,5318,9461
0,10172,5077,1920,4973,9420
0,10296,639,2113,5185,9362
0,10373,573,1566,5530,9470
0,10514,794,2284,5167,9356
0,10130,1198,1930,5234,9732
0,10292,735,2249,4842,9521
0,10314,465,2915,4887,9559
0,10572,484,1212,5461,9726
0,10324,1416,2842,5166,9798
0,10328,732,1806,5185,9557
0,9346,411,2129,5045,9556
0,9989,678,2120,5877,9402
0,9729,493,2132,5174,9816
0,9792,511,2020,5186,9567
0,9825,713,2302,5239,9045
0,8235,392,1856,4831,11006
0,9679,0,2320,5314,9681
0,9994,442,2159,5631,9568
0,9800,744,2416,5223,9162
0,9564,558,2461,5464,9409
0,8703,390,2263,5457,9424
0,9696,736,2233,6208,9455
0,9853,340,1835,5332,9792
0,10137,1054,2655,5444,9524
0,9986,858,2151,5198,9278
0,9834,982,2114,5003,9792
0,9972,891,2385,5293,9433
0,9837,511,1789,5780,9645
0,9773,598,1721,4633,9773
0,10148,559,1652,4856,9590
0,9973,367,1823,5581,9759
0,10004,842,2450,7440,9277
0,9820,663,2149,5552,9429
0,9861,416,1876,5484,9629
0,9254,450,1663,5125,9727
0,9727,606,2237,4854,9492
0,9864,772,2298,5323,9484
0,9824,407,1819,5174,9786
0,9844,800,2316,5309,9184
0,9647,403,1772,5424,9727
0,9887,604,2101,4884,9476
0,10070,840,2349,5142,9341
0,10315,681,2016,4994,9508
0,9713,511,1830,4696,9727
0,10262,957,1056,5496,8883
0,10650,1027,1280,5133,9470
0,9903,766,2152,5311,10049
0,10386,599,1890,4954,9714
0,10079,482,1889,5429,9651
0,10472,2133,2182,4714,9874
0,10880,676,1906,4913,9647
0,8726,643,2294,4654,9270
0,9916,625,2380,5440,9533
0,9856,386,1939,5300,9921
0,10146,646,1437,5571,9420
0,9902,906,2192,5333,9604
0,9932,979,2370,5393,9347
0,9763,621,2048,5432,9566
0,9803,592,2130,5413,9433
0,9560,629,1048,5171,9453
0,9458,552,1928,5555,9488
0,9483,540,2244,5185,8720
0,9028,619,2080,5349,9104
0,8405,0,2464,5131,9669
0,9166,668,2261,5445,10242
0,8703,552,2056,5055,9445
0,8817,21,2159,5595,9177
0,9058,491,1804,5592,9533
0,8703,304,1282,5374,9619
0,8445,127,1753,5185,9559
0,8658,383,1836,5361,8917
0,8693,511,1918,4495,9545
0,8616,264,1947,5569,9692
0,8683,498,1683,5284,9620
0,8533,209,1653,5370,10129
0,8648,112,1736,5338,9704
0,8528,474,2055,5188,9864
0,8980,493,2064,5545,9501
0,8648,483,1925,5631,9618
0,8661,309,1852,5017,9758
0,9147,678,1621,5505,9598
0,8832,602,2084,5523,9465
0,9041,811,2156,5192,9345
0,8421,523,1984,6476,9464
0,8703,385,2322,5231,9727
0,9093,430,2082,5439,9538
0,8832,654,1908,5784,9412
0,9153,804,2273,5436,9385
0,9265,539,2059,5281,9431
0,8759,584,2178,5234,9162
0,8943,370,1628,5288,9269
0,9390,815,2141,5323,9503
0,8587,394,1813,5145,9492
0,9041,830,2688,5284,9370
0,9075,310,2086,5602,9573
0,8623,457,1899,5121,9650
0,8857,731,1300,4979,9727
0,9073,366,1903,5288,9491
0,8782,349,1732,5601,9570
0,8919,568,1680,5221,9324
0,8760,572,1973,5242,9242
0,9133,948,1775,5376,9986
0,8774,639,1601,6241,9280
0,8904,863,2201,5481,9348
0,8932,832,1780,5359,9628
0,8874,515,1956,5435,9481
0,9001,572,2066,5597,9432
0,9371,557,2165,5026,9574
0,9107,836,1722,5225,9430
0,9086,593,1957,5569,9416
0,9046,778,2071,5465,10122
0,9120,511,1876,5544,9727
0,9073,784,1880,5338,9545
0,9164,602,1930,5268,9461
0,9083,489,1715,5478,9727
0,9309,494,1820,5073,9430
0,8935,65,2065,5403,9632
0,9053,485,1648,5626,9611
0,9381,974,1904,4483,9727
0,9514,637,1970,5443,8717
0,8482,442,1760,5043,9613
0,9723,555,2059,5690,9806
0,9153,854,2267,5579,9727
0,8512,596,1504,5542,9456
0,9001,892,2224,5170,9394
0,8804,775,1829,5260,9924
0,8827,608,1907,5851,9440
0,9088,927,2331,5400,10092
0,8762,511,2112,5012,8748
0,8899,626,1251,5340,9323
0,9056,413,1668,5292,9876
0,9266,466,2010,4972,9145
0,8747,681,2306,5047,9724
0,8828,350,1717,5418,9618
