contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
112.00568585643211,112.63130774697935,2.505381256980405,2.530789927911463,0.7935588389604914,0.7849256505103055,0.3189418708358205,0.31337759331722476,0.8784479032274717,0.8777573275334973
