contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
129.81734186211798,129.4664940603107,2.5509696415879777,2.5650319829424317,0.847558910044537,0.8402080229085184,0.3580667611645278,0.3510224387763504,0.8745557009142654,0.8748983084207059
