B,G,R
1,11,95
1,11,93
1,12,94
1,12,94
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,95
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,90
2,11,91
2,11,91
2,11,91
2,12,92
1,12,94
1,12,94
1,12,94
1,12,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,95
2,11,95
2,11,94
2,11,94
2,11,94
2,11,93
2,11,93
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
2,11,94
3,10,90
3,10,90
3,10,90
3,10,90
3,11,90
3,11,91
2,11,91
2,11,91
2,11,91
1,12,93
1,12,94
1,12,94
1,12,95
1,12,95
1,11,95
1,12,95
1,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,12,96
2,12,96
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,12,95
2,12,95
2,11,94
2,11,94
2,11,93
2,10,93
2,10,93
2,11,93
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
2,11,94
2,11,93
2,11,93
2,12,92
2,12,92
4,11,92
3,11,92
3,11,91
3,10,91
3,10,90
3,10,90
3,10,90
3,10,90
2,11,91
2,11,91
2,11,91
2,11,91
1,11,93
1,12,94
1,12,94
1,12,95
1,12,95
2,12,95
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,12,96
2,12,96
2,11,96
2,11,96
1,11,96
1,11,95
1,11,95
1,12,95
2,12,95
2,11,95
2,11,94
2,10,93
2,10,93
2,10,93
2,10,93
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,93
3,11,92
3,12,92
3,12,92
2,12,92
1,12,93
1,12,94
1,12,94
3,11,93
3,11,92
3,11,92
3,11,92
3,11,92
3,11,92
3,10,92
3,10,91
3,10,91
3,10,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,92
1,11,94
1,12,94
1,12,94
1,12,95
1,12,95
2,12,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,96
2,11,96
2,11,96
1,11,95
1,11,95
1,11,95
1,11,95
2,11,94
2,11,94
2,10,93
2,10,93
2,11,93
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,93
3,11,92
3,12,92
3,12,92
3,12,92
1,12,93
1,12,94
1,12,94
2,12,95
2,12,96
2,12,96
3,11,92
3,11,92
3,11,93
3,11,93
3,11,94
3,11,94
3,11,94
3,11,93
3,10,93
3,10,92
2,10,92
3,10,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,93
1,11,93
1,11,94
1,12,94
1,12,95
1,12,95
2,12,96
2,12,97
2,11,97
2,11,97
2,11,97
2,11,96
2,11,96
2,12,96
3,12,96
2,12,96
2,12,96
2,12,98
2,11,98
2,11,98
2,11,97
2,11,96
1,11,95
1,11,95
2,11,95
2,11,95
2,11,95
2,11,94
2,11,94
2,11,94
2,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,12,93
3,12,92
2,12,92
2,12,93
1,12,93
1,12,94
1,12,94
1,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,91
2,11,91
2,11,91
2,11,92
3,11,92
3,11,93
3,11,94
3,11,94
3,11,94
3,11,94
3,10,94
3,10,93
2,10,93
3,10,93
2,11,93
2,11,92
2,11,93
2,11,93
2,11,94
1,11,94
1,11,94
1,12,95
2,12,96
2,12,96
2,12,97
2,12,98
2,12,98
2,11,98
2,11,98
2,11,98
2,11,97
3,12,96
3,12,96
3,12,98
2,12,98
2,12,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
1,11,96
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,94
2,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,12,94
3,12,93
2,12,94
2,12,94
1,12,94
1,12,94
1,12,94
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,92
2,11,93
3,11,93
3,11,94
3,11,94
3,11,94
3,11,94
2,10,94
2,10,94
2,10,94
2,10,94
2,11,94
2,11,94
2,11,94
2,11,94
1,11,94
1,11,94
1,11,95
1,11,96
2,12,97
2,12,97
3,12,98
3,12,98
2,12,98
2,11,98
2,11,98
2,11,98
2,11,98
3,11,98
3,12,99
3,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,98
2,11,96
2,12,96
2,12,96
2,12,95
2,12,95
2,11,94
2,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,12,94
3,12,94
2,12,94
2,12,94
1,12,94
1,12,94
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,91
2,11,93
2,11,93
2,11,94
2,11,94
3,11,94
3,11,94
2,11,94
2,10,94
2,10,95
2,10,95
2,10,95
2,11,95
2,11,94
2,11,94
2,11,95
1,11,95
1,11,95
1,11,96
1,11,97
2,12,98
2,12,98
3,12,99
3,12,99
3,12,99
2,11,98
2,11,98
2,11,99
2,11,99
3,11,99
3,12,99
3,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
3,12,99
3,12,98
3,12,98
3,12,96
2,12,96
2,12,95
2,12,95
2,11,95
2,11,95
3,11,94
3,11,95
3,11,95
3,11,95
3,11,95
2,11,95
2,12,95
2,12,95
2,12,95
2,12,95
2,12,95
2,12,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,13,95
2,13,95
2,11,90
2,11,90
2,11,90
2,11,91
2,11,91
1,11,91
1,11,91
1,11,91
1,11,91
2,11,93
2,11,93
2,11,94
2,11,94
2,11,94
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,10,95
2,11,95
2,11,96
2,11,95
1,11,95
1,11,96
1,11,96
1,11,97
1,11,97
2,11,98
2,12,99
2,12,99
3,12,99
3,12,99
3,12,100
3,12,100
2,11,99
2,11,99
2,11,99
3,11,99
3,12,99
3,12,99
3,12,100
3,12,100
2,12,100
2,12,100
2,12,100
2,12,100
3,12,100
3,12,99
3,12,99
3,12,99
3,12,99
3,12,98
2,12,96
2,12,96
2,12,96
2,12,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,12,96
2,12,96
2,12,96
2,12,95
2,12,96
2,12,96
2,12,96
2,12,97
2,12,97
2,12,97
2,12,96
2,11,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,13,95
2,13,95
2,13,95
2,13,95
2,13,95
2,11,90
1,11,90
2,11,90
2,11,90
1,11,90
1,11,91
1,11,91
1,11,91
1,11,92
1,11,94
1,11,94
1,11,94
2,12,94
2,12,94
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,97
2,11,97
3,11,97
2,12,97
2,12,96
2,12,96
2,12,97
2,12,97
2,12,98
2,11,98
2,12,99
2,12,99
2,12,99
3,12,100
3,12,101
3,12,101
3,12,101
3,12,101
2,11,100
2,11,100
2,11,100
2,11,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,100
3,12,99
3,12,99
3,12,99
2,12,98
2,12,96
2,12,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,97
2,12,97
2,12,98
2,12,98
2,12,98
2,12,98
2,11,97
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,13,95
2,13,95
2,13,95
2,13,95
2,12,95
2,12,95
2,13,96
2,11,90
2,11,90
1,11,90
1,11,90
2,11,91
2,11,91
1,11,91
1,11,92
1,11,94
1,11,94
1,11,94
1,11,95
1,12,95
1,12,95
2,12,96
2,12,96
2,12,96
2,11,96
1,11,98
1,11,98
1,11,98
1,11,98
1,11,98
2,11,98
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,99
2,12,100
2,12,101
2,12,101
3,12,101
3,12,101
3,12,102
3,12,102
3,11,101
3,11,101
3,11,101
2,11,101
2,12,101
3,12,102
2,12,102
2,12,102
2,12,102
2,12,102
2,12,102
