B,G,R
1,9,68
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,70
2,10,70
2,10,69
2,10,69
1,9,68
1,9,68
1,9,68
1,9,67
1,9,67
1,9,67
1,10,67
1,10,67
3,10,67
3,10,68
3,10,68
3,9,68
3,9,68
3,9,69
3,10,70
3,10,70
3,11,70
3,11,71
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,70
2,10,70
1,9,69
2,10,70
2,10,70
2,10,70
3,11,70
3,11,70
2,10,69
1,9,68
1,9,68
1,9,68
1,9,67
1,9,67
1,10,67
1,10,67
2,10,68
2,10,68
3,10,68
3,9,68
3,9,69
3,9,69
3,9,69
3,10,70
3,10,70
3,10,70
2,11,70
2,11,70
2,11,70
2,11,70
2,10,69
2,10,69
0,9,67
1,9,68
1,9,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,70
2,10,70
2,10,70
1,10,70
1,10,70
1,10,70
2,10,70
3,11,71
3,11,71
3,11,70
2,10,69
1,9,68
1,9,68
1,9,68
1,9,68
1,9,68
1,9,68
2,10,68
2,10,69
3,10,69
3,10,69
4,10,69
4,10,69
3,10,70
3,10,70
3,10,70
2,10,70
2,10,70
2,11,70
2,11,70
2,10,70
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,68
1,9,64
0,9,65
0,9,66
0,9,66
1,9,68
1,9,68
1,9,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,70
2,10,70
2,10,70
2,10,70
2,10,70
1,10,70
0,10,70
1,10,70
2,11,71
3,11,71
2,11,70
1,9,68
1,9,68
1,9,68
1,9,68
1,9,68
1,9,68
1,9,68
1,9,68
2,10,69
2,10,69
2,10,69
4,10,69
4,10,70
3,10,70
3,10,70
2,10,70
2,10,70
1,10,70
0,10,70
2,10,70
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
2,10,69
