B,G,R
3,11,86
4,10,88
3,10,87
3,10,87
3,10,87
4,10,87
4,10,88
4,11,88
4,11,88
4,11,88
3,11,88
3,10,88
3,11,88
3,11,88
3,11,87
3,11,87
4,11,87
4,11,87
4,11,87
4,11,87
4,11,86
4,10,87
4,11,86
4,10,87
3,10,87
4,11,87
4,11,86
3,11,86
4,11,85
3,12,85
4,11,91
4,11,91
4,11,91
4,11,90
4,11,90
4,10,89
4,10,89
4,10,88
4,10,88
4,11,89
4,11,89
4,11,90
4,11,90
4,11,89
4,11,89
3,11,88
3,11,88
3,11,88
3,11,88
3,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,88
4,11,88
4,11,88
4,11,88
4,11,88
4,11,88
4,11,88
4,11,88
4,11,87
3,12,86
3,11,85
3,11,85
3,11,85
3,11,84
3,10,84
3,11,93
2,11,92
3,11,93
3,11,92
3,10,91
4,10,91
4,10,91
4,11,91
4,11,90
4,11,90
4,11,90
4,11,89
4,10,89
4,11,90
4,11,90
4,11,90
4,11,90
4,11,90
4,11,90
4,11,90
3,11,89
3,10,89
3,10,89
3,10,89
3,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
4,11,88
3,11,88
3,11,87
3,12,87
3,11,86
3,11,85
3,11,85
3,11,85
3,11,84
4,10,84
3,11,83
3,10,82
3,10,82
3,10,81
3,11,93
3,11,93
3,11,93
3,11,93
3,11,93
2,11,93
3,11,93
3,11,93
3,10,92
3,10,91
4,10,90
4,10,90
4,10,90
4,11,90
4,11,90
4,11,90
4,10,90
4,11,90
4,11,91
4,11,91
4,11,91
5,11,91
4,11,91
4,11,90
3,11,90
3,10,90
3,10,90
3,10,90
3,10,90
3,10,90
3,11,90
4,11,90
4,11,90
4,11,90
4,11,90
4,11,90
4,11,90
4,11,90
4,12,90
3,11,89
3,11,88
3,11,88
3,11,87
3,11,87
3,11,86
3,11,86
3,11,85
4,11,85
4,11,84
4,11,84
3,10,82
3,10,82
3,10,81
3,10,81
3,11,81
3,11,81
3,11,81
3,12,92
3,12,93
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,93
3,11,93
3,10,93
3,10,91
3,10,90
3,10,90
4,10,90
4,11,90
4,11,90
4,11,90
4,11,90
4,11,91
4,11,91
4,11,91
5,11,92
5,11,92
5,11,92
5,11,92
4,11,92
4,11,91
3,11,91
3,11,91
3,11,91
3,11,90
3,10,90
3,11,90
4,11,90
4,11,90
4,11,90
4,11,90
4,11,91
5,12,91
5,12,91
5,12,91
4,12,90
3,11,88
3,11,88
3,11,88
3,11,87
3,11,87
3,11,86
4,11,85
4,11,85
4,11,85
4,11,84
4,10,84
3,10,83
3,10,83
4,11,83
4,11,83
4,11,83
4,11,83
4,11,82
3,11,81
3,11,81
3,12,92
3,13,92
4,15,95
5,13,96
3,12,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,93
3,11,92
3,10,90
3,10,90
3,11,90
3,11,90
4,11,90
4,11,90
4,11,91
4,11,91
4,11,91
4,11,92
4,11,92
5,11,93
5,11,94
5,11,94
5,11,94
4,11,94
4,11,94
4,12,94
4,13,93
4,13,93
4,12,92
4,11,91
4,11,90
4,11,90
4,11,90
4,11,90
4,11,91
5,12,91
5,12,91
5,12,91
5,12,91
4,11,90
3,11,88
3,11,88
3,11,88
3,11,88
3,11,88
3,11,87
4,11,86
4,11,85
4,11,85
4,11,85
4,10,84
4,10,84
3,10,83
4,11,83
4,11,83
4,11,83
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
3,11,83
3,11,84
2,12,92
3,12,92
2,13,92
3,14,94
4,15,96
5,14,96
3,13,96
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,91
3,11,90
3,11,90
3,11,90
3,11,90
4,11,90
4,11,91
4,11,91
4,11,91
4,11,92
4,11,93
4,11,94
4,11,94
5,11,94
5,11,94
4,11,94
3,11,94
4,12,94
4,13,94
4,14,95
5,14,94
5,14,94
4,12,92
3,11,90
3,11,90
4,11,90
4,11,91
4,11,91
5,12,91
5,12,91
5,12,91
5,12,91
4,11,90
3,10,89
3,10,88
3,10,88
3,11,88
3,11,88
3,11,88
4,11,87
4,11,86
4,11,86
4,11,85
4,11,85
4,10,84
4,11,84
4,11,84
4,11,83
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
3,11,91
2,11,91
2,11,92
2,11,92
2,12,92
2,12,93
3,14,94
4,15,96
5,14,96
3,13,96
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
4,11,94
4,11,94
4,11,94
4,11,93
3,11,90
3,11,90
3,11,90
3,11,91
4,12,92
4,12,92
4,12,93
3,11,93
3,11,93
3,11,94
3,11,94
4,11,95
4,11,95
3,11,94
3,11,94
3,12,94
3,12,94
4,13,95
6,15,96
6,15,95
5,15,95
5,13,93
4,11,91
3,10,90
3,10,90
4,11,91
4,11,91
5,12,91
5,12,91
5,12,91
5,12,91
4,11,90
3,10,89
3,10,89
3,10,88
3,11,88
3,11,88
3,11,88
4,11,88
4,11,87
4,11,86
4,11,85
4,10,85
4,10,85
4,10,84
4,10,84
4,10,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
4,11,84
3,10,84
3,10,84
4,10,84
4,11,84
4,11,85
4,11,85
2,11,91
2,11,91
2,11,91
2,11,92
1,10,92
2,11,92
2,12,92
1,12,93
2,13,94
3,14,94
3,12,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
5,11,94
4,11,94
4,11,94
3,10,93
3,11,93
3,11,92
3,11,92
4,13,93
4,13,93
4,12,93
3,12,94
3,12,94
3,11,94
3,11,95
3,11,95
3,11,95
3,11,95
3,11,95
2,11,94
2,12,94
3,12,94
3,13,95
5,15,96
5,15,95
5,15,95
5,14,94
4,11,91
3,10,90
3,10,90
3,10,90
4,11,91
5,12,91
5,12,91
5,12,91
5,12,91
3,10,90
3,10,89
3,10,89
3,10,89
3,10,89
3,11,89
4,11,89
4,11,88
4,11,88
4,11,87
4,10,85
4,10,85
4,10,85
3,10,84
3,10,84
3,10,84
3,10,84
4,11,84
4,11,84
4,11,84
3,10,83
3,10,84
3,10,83
3,10,83
3,10,84
3,10,84
4,10,84
4,10,85
4,11,85
4,11,86
4,11,87
2,11,91
2,11,91
2,11,91
2,10,91
2,10,91
2,10,91
1,10,91
1,10,92
1,11,91
1,11,91
1,12,92
2,12,94
3,12,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
5,11,94
5,11,94
5,11,94
4,11,93
3,10,93
2,10,93
2,11,93
3,12,94
4,13,96
4,13,96
3,13,96
3,12,96
2,12,95
2,11,95
2,12,96
2,12,95
2,12,95
2,12,95
2,12,94
2,12,94
1,12,94
2,12,94
3,12,94
4,13,95
4,14,94
4,14,94
4,11,91
3,11,91
3,10,90
3,10,90
3,10,90
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,90
3,10,90
3,10,89
3,10,89
3,11,89
4,11,89
4,11,89
4,11,89
4,11,88
4,11,87
4,10,86
4,10,85
3,10,85
3,10,84
3,10,84
3,10,84
3,10,84
3,10,84
3,10,83
3,10,83
3,10,83
3,10,83
3,9,83
3,9,83
3,9,83
3,9,84
3,10,85
4,10,85
4,11,86
4,11,88
4,11,88
4,11,88
4,11,87
2,11,91
2,11,91
2,11,91
2,11,91
2,10,90
2,10,90
2,10,90
2,10,90
1,10,90
1,10,91
1,10,91
1,11,91
1,11,92
2,11,92
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
4,11,94
5,11,94
4,11,93
4,10,93
3,10,93
2,10,93
2,11,94
2,13,95
3,13,96
3,13,96
2,12,96
2,12,96
2,12,96
2,11,95
2,12,96
2,12,95
2,12,95
2,12,94
1,12,94
1,12,94
1,12,94
2,12,93
2,12,93
3,12,94
3,12,93
3,12,92
3,11,91
3,10,90
3,10,90
3,10,90
3,10,90
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
3,10,90
3,10,90
3,10,90
4,11,90
4,11,89
4,11,89
4,11,89
4,11,88
4,11,88
4,10,87
3,10,85
3,10,84
3,9,84
3,9,84
3,9,84
3,9,84
3,9,84
3,9,83
2,9,82
2,9,82
2,9,83
2,9,83
2,9,83
3,9,83
3,9,84
3,10,85
3,10,88
4,11,88
4,11,89
4,11,89
4,11,89
4,11,88
4,10,87
4,10,87
2,11,91
2,11,91
2,11,91
2,11,91
2,10,90
2,10,90
2,10,90
2,10,90
2,10,90
2,10,90
2,10,90
2,10,90
2,10,90
1,11,91
2,11,91
3,11,92
3,11,92
3,11,93
3,11,94
3,11,94
3,11,94
4,11,93
4,11,92
4,11,92
4,11,91
3,10,92
3,10,93
3,11,93
2,11,94
2,12,95
2,13,96
2,13,95
2,12,96
2,12,95
2,12,95
2,12,95
2,12,95
2,12,95
2,12,94
2,12,94
1,12,93
2,12,93
2,12,93
2,12,93
3,12,93
3,12,92
3,12,92
3,11,91
3,11,91
3,10,90
3,10,90
3,10,90
3,10,90
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
3,10,90
3,10,90
4,11,90
4,11,90
4,11,89
4,11,89
3,11,88
3,11,88
3,10,87
3,10,85
2,9,84
3,9,84
3,9,84
3,9,84
3,9,83
3,9,83
3,9,83
2,9,82
2,9,82
2,9,83
2,9,83
2,9,83
3,9,84
3,9,85
3,10,87
4,11,88
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
3,10,88
3,10,87
4,10,87
4,10,86
2,11,91
2,11,91
2,11,91
2,11,91
2,11,90
2,10,89
2,10,89
2,10,89
2,10,89
3,10,89
3,10,89
3,10,89
2,10,90
2,10,90
2,10,90
3,11,91
3,11,91
3,11,91
3,11,91
3,11,92
3,11,92
3,11,92
3,11,92
3,11,91
3,11,91
3,10,90
3,10,90
3,10,90
3,10,91
3,11,92
2,11,93
2,11,93
2,12,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,12,93
2,12,93
2,12,92
2,12,92
3,12,92
3,12,92
3,12,92
3,11,91
3,11,91
3,11,91
3,10,90
3,10,90
3,10,90
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,90
4,11,90
4,11,90
4,11,90
4,11,89
4,11,89
3,11,88
3,11,88
3,10,87
2,9,84
2,8,83
2,8,83
2,8,83
2,9,83
3,9,83
3,9,83
3,10,83
3,10,83
3,10,83
3,10,83
3,9,84
3,9,84
3,10,85
3,10,85
3,11,88
4,11,89
4,11,89
4,11,89
4,11,89
4,11,89
3,11,89
3,11,89
3,11,88
4,11,87
4,11,86
4,11,86
4,11,85
2,11,94
2,11,93
2,11,92
2,11,91
2,11,91
2,11,91
2,11,90
2,10,89
2,10,89
3,10,89
3,10,89
3,10,89
3,10,89
3,10,89
3,10,89
4,10,90
4,11,90
4,11,90
4,11,91
3,11,91
3,11,91
3,11,91
3,11,91
3,11,91
3,10,91
3,10,91
3,10,90
3,10,90
3,10,90
3,10,90
3,11,90
3,11,90
2,11,90
2,11,90
2,11,91
2,10,91
2,10,92
2,11,93
2,11,94
2,11,94
2,11,94
2,11,93
2,11,93
2,11,92
2,11,92
2,12,92
3,12,92
3,12,92
3,11,91
3,11,91
3,11,91
3,10,90
3,10,90
3,10,90
3,10,90
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,91
4,11,90
4,11,90
4,11,90
4,11,89
4,11,89
3,11,89
3,11,88
3,10,87
2,9,84
2,8,83
2,8,83
2,8,83
2,8,83
2,9,83
3,9,83
3,10,83
3,10,83
3,11,83
4,10,84
4,10,84
3,9,84
3,10,85
3,10,86
3,11,88
3,11,89
4,11,89
4,11,89
3,11,89
3,10,89
3,10,89
3,11,89
3,11,89
4,11,88
4,11,87
5,11,86
5,11,86
4,11,85
4,11,85
2,12,95
2,11,94
2,11,93
2,11,93
2,11,92
2,11,91
2,11,91
2,11,90
2,11,89
3,10,89
3,10,89
3,10,89
4,10,89
4,10,89
4,10,89
4,11,89
4,11,90
4,11,90
4,11,90
4,11,91
4,11,91
4,11,91
3,11,91
3,11,91
3,11,91
3,10,91
3,10,90
3,10,90
3,10,89
3,10,89
