B,G,R
1,15,127
2,15,131
2,15,131
2,15,131
2,15,129
2,16,129
2,16,129
2,16,129
2,16,129
2,16,129
2,16,129
2,16,129
2,16,130
2,16,129
2,16,129
2,16,129
1,16,128
1,15,127
1,15,127
2,15,126
2,15,126
3,15,126
3,15,126
2,15,125
2,15,123
1,14,122
1,14,122
1,14,121
1,14,120
1,15,120
2,15,131
2,15,131
2,15,131
3,15,133
2,15,132
2,15,132
2,15,132
2,15,131
2,15,131
2,15,131
2,15,131
2,15,131
2,15,131
2,15,131
2,15,131
2,16,131
2,16,131
2,16,131
2,16,130
2,16,129
2,15,129
2,15,128
2,15,128
2,15,128
3,16,128
3,16,127
3,16,127
3,15,127
2,15,126
2,15,126
2,15,123
1,15,122
1,15,122
1,15,122
1,15,122
1,15,122
1,15,122
1,15,123
2,15,123
1,15,124
2,15,126
2,15,127
2,15,128
2,15,129
2,15,131
2,15,131
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
2,15,131
2,15,131
2,15,131
2,15,131
2,15,131
3,15,131
3,16,131
3,16,131
2,16,131
2,16,131
2,15,129
2,15,129
2,15,129
3,16,129
4,16,129
4,16,129
3,16,128
3,16,128
3,15,127
2,15,127
2,15,126
2,15,126
2,15,126
2,16,124
2,15,123
1,15,123
1,15,123
2,15,123
2,15,125
2,15,125
2,15,125
2,15,125
2,15,125
2,15,125
2,16,120
2,16,122
2,16,123
2,16,124
2,15,125
2,15,127
2,15,128
2,15,129
2,15,131
2,15,132
3,15,133
3,15,133
3,15,134
3,15,134
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,133
3,15,132
3,15,132
3,15,132
3,16,131
2,16,131
2,15,131
2,15,131
2,15,131
2,15,131
3,16,131
4,16,131
4,16,131
4,16,131
3,16,130
3,15,129
2,15,128
2,15,128
2,16,128
2,16,127
2,16,127
2,16,127
2,16,126
2,16,126
2,15,126
2,15,126
2,15,127
2,15,127
2,15,127
2,15,126
2,15,125
2,15,125
2,15,125
2,15,125
2,15,125
2,16,122
2,16,122
2,16,122
2,16,123
2,16,124
2,16,125
2,16,126
2,15,127
2,15,128
2,15,129
2,15,131
3,15,132
3,15,133
3,15,133
3,15,134
3,15,135
3,15,135
3,15,135
3,15,134
3,15,133
3,15,133
3,15,133
3,15,133
3,15,134
3,15,134
3,15,134
3,15,133
3,15,133
3,15,133
3,15,132
2,15,132
2,15,131
2,15,131
2,15,131
2,15,132
3,16,133
5,17,134
5,17,135
5,17,135
3,16,132
2,15,131
2,15,131
2,15,130
2,16,130
2,16,130
2,16,130
2,16,130
2,16,128
2,16,128
2,16,128
2,16,128
2,15,128
2,15,128
2,15,128
2,15,127
2,15,127
2,15,126
2,16,126
2,16,126
2,16,126
2,16,125
2,15,125
2,15,125
2,16,127
2,16,127
2,16,126
2,16,126
2,16,126
2,16,127
2,16,128
2,16,129
2,16,129
2,15,129
2,15,129
2,15,129
3,15,131
3,15,132
3,15,133
3,16,134
2,16,134
2,15,135
2,15,135
2,15,135
3,15,135
3,15,135
3,15,134
3,15,134
3,15,134
3,15,134
3,15,134
3,15,134
3,14,134
3,14,134
3,15,134
3,15,134
3,15,133
3,15,132
2,15,132
2,15,132
2,15,132
2,15,132
3,16,134
4,18,136
4,18,137
4,18,136
3,17,135
2,16,133
2,16,132
1,15,132
2,16,132
2,16,132
2,17,133
2,16,132
2,16,132
3,16,132
2,16,131
2,16,131
3,15,131
3,15,131
2,15,129
2,15,129
2,16,128
2,16,128
2,16,127
2,16,126
2,16,126
2,16,126
2,15,126
2,15,125
2,15,125
2,15,125
2,15,125
2,16,127
2,16,128
2,16,128
2,16,128
2,16,128
2,16,129
2,16,129
2,16,129
2,16,131
2,16,131
2,16,131
2,15,131
2,15,131
3,15,132
3,15,132
3,15,133
3,16,134
3,16,134
2,16,135
2,16,136
2,15,136
2,15,135
2,15,135
3,15,135
3,15,134
3,16,134
4,15,134
4,15,134
4,15,135
3,14,135
3,14,135
3,14,135
3,14,135
3,15,134
3,15,134
3,15,133
3,15,132
2,15,132
2,15,132
2,14,132
2,15,134
3,16,136
3,17,137
3,17,136
2,16,136
2,16,135
2,15,133
1,15,133
1,15,133
2,16,133
3,16,133
3,16,134
3,16,134
4,16,134
4,16,134
3,16,133
3,16,132
3,16,131
3,16,131
2,16,129
2,16,129
2,16,128
2,16,128
2,16,127
2,16,126
2,16,126
1,15,126
2,15,125
2,15,125
2,15,125
2,15,125
2,15,125
2,15,123
2,16,128
2,16,128
2,16,129
2,16,129
2,16,129
2,16,129
2,16,129
2,16,129
2,16,131
2,16,131
2,16,131
2,16,131
2,15,131
2,15,131
2,15,131
2,15,132
3,15,133
3,15,133
3,16,134
3,16,134
2,16,135
2,16,136
2,16,136
2,15,136
1,15,136
1,15,135
1,15,135
3,15,134
4,16,134
4,15,134
4,15,134
3,14,135
3,14,135
3,14,135
3,14,135
3,14,135
3,15,134
3,15,134
3,15,134
3,15,133
2,14,132
2,14,132
2,14,132
2,14,134
2,15,135
2,16,136
2,16,136
2,16,136
2,16,135
2,15,135
1,15,133
1,15,133
2,15,133
2,16,133
3,16,134
3,16,134
4,16,134
4,16,134
3,16,134
3,15,133
3,15,133
3,15,132
2,16,131
2,16,129
2,16,129
2,16,128
2,16,128
1,16,127
1,15,126
1,15,126
1,15,125
2,15,125
2,15,125
2,15,125
2,15,124
2,15,123
1,15,122
1,15,121
1,14,121
3,16,128
3,16,128
3,16,129
2,16,129
2,15,129
2,15,131
2,15,131
2,15,131
2,15,132
2,15,132
3,15,132
3,15,132
3,15,132
3,15,132
3,15,132
3,15,132
3,15,132
3,15,133
3,15,133
3,15,134
3,15,134
2,15,134
2,16,135
2,16,136
2,16,136
2,15,136
2,15,136
2,15,135
2,15,135
3,15,134
4,16,134
4,15,134
4,15,134
3,15,135
3,14,135
3,14,135
3,14,135
3,14,135
4,15,134
4,15,134
3,15,134
3,15,133
2,14,132
2,14,132
2,14,132
2,14,134
2,15,135
2,16,136
2,16,136
2,16,136
2,16,136
2,15,135
2,15,134
2,15,133
2,15,133
2,15,133
3,15,133
3,16,134
4,16,134
4,16,134
4,15,134
4,15,134
4,15,134
3,15,133
3,16,132
3,16,132
2,16,129
2,16,129
2,16,128
1,16,127
1,15,127
1,15,125
1,15,125
1,15,125
2,15,125
2,15,125
2,15,124
2,15,123
1,15,122
1,15,121
0,14,121
0,14,120
0,14,120
